topic	initial_request	binary_label	user_information_need
investments	What investments are available for retirement savings?	0	Find out about retirement investment options.
investments	How do I create a diversified investment portfolio?	0	Plan investments.
investments	How do I manage investment risk?	0	Learn about investment risk management.
investments	What are the tax implications of selling stocks?	0	Understand tax implications for selling stocks.
investments	Is that a good idea?	1	Seeking investment advice but intent is unclear.
investments	What should I do?	1	Seeking financial guidance but intent is unclear.
investments	What is the process like?	1	Seeking information about investment process but it's vague.
investments	What should I do now?	1	Seeking urgent investment advice but intent is unclear.
investments	What is happening?	1	Looking for information about investments but intent is unclear.
isolation	How can I minimize the risks of physical isolation?	0	Find ways to reduce risks associated with physical isolation.
isolation	What are the signs of isolation in children?	0	Identify indicators of isolation in young people.
isolation	What are the physical consequences of prolonged social isolation?	0	Learn about physical health effects of prolonged social isolation.
isolation	What are the effects of social isolation on mental health?	0	Understand relationship between social isolation and mental health.
isolation	How does isolation impact cognitive function in the elderly?	0	Understand how social isolation affects cognitive abilities in older adults.
isolation	Isolation affects my health	1	Concerned about health due to isolation but intent is unclear.
isolation	Is my child isolated?	1	Concerned about a child's social status but intent is vague.
isolation	What does isolation mean?	1	Seeking basic definition or explanation of the term.
isolation	Is isolation the same as loneliness?	1	Seek clarification on the definition or relationship between two concepts.
isolation	Is isolation always bad?	1	Questioning whether isolation is inherently negative.
kindness	How can I practice kindness in my daily life?	0	Learn ways to incorporate kindness into daily routines.
kindness	How does kindness impact relationships?	0	Learn about the effects of kindness on relationships.
kindness	What is the relationship between kindness and empathy?	0	Understand the connection between kindness and empathy.
kindness	What are some examples of acts of kindness?	0	Learn about specific acts of kindness.
kindness	How does kindness affect mental health?	0	Understand the impact of kindness on mental well-being.
kindness	Is kindness important?	1	Questioning the significance of kindness but not specific.
kindness	What about kindness and other emotions?	1	Looking for a relationship between kindness and emotions, but unclear which one.
kindness	Why kindness?	1	Looking for reasons behind the concept of kindness.
kindness	How do people feel?	1	Seeking general information about people's feelings but lacks specificity.
kindness	What can I do?	1	Seeking help but lacks specific context.
laundry	What are the benefits of line drying clothes?	0	Learn about advantages of line drying.
laundry	What is the difference between cold and hot wash cycles?	0	Understand differences between wash cycles.
laundry	What is the recommended laundry detergent for heavily soiled clothes?	0	Find a detergent suitable for heavily soiled clothes.
laundry	How do I remove tough stains from cotton clothes?	0	Learn methods for removing stains from cotton fabrics.
laundry	What is the ideal water temperature for washing delicate fabrics?	0	Find optimal temperature for washing delicate items.
laundry	Can I just not wash my clothes at all?	1	Seeking general advice on skipping laundry, unclear about context.
laundry	Is it okay to just leave clothes dirty?	1	Looking for information about leaving clothes dirty, intent unclear.
laundry	Can you just iron clothes?	1	Looking for advice on ironing clothes, unclear about context.
laundry	Can clothes be left out to air?	1	Looking for information about airing clothes, intent unclear.
laundry	Do I wash clothes?	1	Seeking general information about laundry but unclear about the question.
laws	What is the process for making federal laws in the United States?	0	Learn about the legislative process of federal laws in the US.
laws	What are the main types of international law?	0	Understand classifications of international law.
laws	What are some key principles of constitutional law?	0	Learn about fundamental principles of constitutional law.
laws	What is the role of the judiciary in interpreting laws?	0	Understand the function of the judiciary in law interpretation.
laws	How do international human rights laws differ from national laws?	0	Understand the differences between international and national human rights laws.
laws	Are human rights laws global?	1	Looking for information about human rights laws, but intent is unclear.
laws	Are there different types of laws?	1	Seeking information about laws but intent is unclear.
laws	What about laws in the US?	1	Want to know about laws in the US but it's not specific.
laws	What about the constitution?	1	Seeking information about the constitution, but intent is vague.
laws	How do judges make decisions?	1	Seeking information about judges, but intent is unclear.
markets	How do I make a successful market analysis for stocks?	0	Understand market analysis techniques
markets	What are the best stocks to invest in this year?	0	Stock market recommendations
markets	What are the current market trends in e-commerce?	0	Learn about e-commerce market trends
markets	What are the effects of inflation on market stability?	0	Learn about inflation's impact on market stability
markets	How do I find the best exchange rates for international transactions?	0	Compare and contrast exchange rates
markets	How does inflation affect things?	1	Looking for information about inflation's effects but vague on context
markets	Are exchange rates important?	1	Interested in exchange rates but unclear on relevance
markets	What makes a successful analysis?	1	Interested in successful analysis methods but unclear on context
markets	What about investing in the market?	1	Seeking investment advice but intent is unclear
markets	What is happening in the market?	1	Looking for general market information
medication	What is the recommended dosage of acetaminophen for adults?	0	Find out about the proper dosage of acetaminophen for adults.
medication	What are the benefits of taking a statin medication?	0	Learn about the advantages of statin medication.
medication	What are the common side effects of taking aspirin?	0	Understand the potential side effects of taking aspirin.
medication	What are the interactions between ibuprofen and other medications?	0	Understand potential interactions between ibuprofen and other medications.
medication	What are the effects of missing a dose of medication?	0	Learn about the consequences of missing a dose.
medication	What medication is good for pain?	1	Seeking pain relief but not specifying a type of medication.
medication	Is medication safe?	1	Looking for information on the safety of medication but it's too vague.
medication	Do I need any medication?	1	Looking for information about medication needs but not specifying what kind.
medication	How often do people take medication?	1	Looking for general information about medication frequency.
medication	Do I have to take medication?	1	Looking for information about medication but intent is unclear.
memories	What are the different types of memory loss experienced by people with Alzheimer's disease?	0	Understand the various types of memory loss in Alzheimer's.
memories	What are the benefits of keeping a memory journal?	0	Learn about the benefits of keeping a memory journal.
memories	Can memories be inherited?	0	Understand the genetic component of memory.
memories	How do memories influence personal identity?	0	Understand the relationship between memories and personal identity.
memories	How do people form long-term memories?	0	Learn about the process of forming long-term memories.
memories	Do people get memories passed down?	1	Seeking information on inheritance of traits, possibly including memory.
memories	What makes people who they are?	1	Looking for a general understanding of identity, including memory.
memories	I want to remember everything	1	Seeking a way to improve memory, but intent is vague.
memories	What's the deal with memories?	1	Looking for information about memories, but vague on what's wanted.
memories	What is memory?	1	Seeking information about memory but intent is unclear.
motivation	What are the effects of external motivation on intrinsic motivation?	0	Understand how external factors influence internal motivation.
motivation	What are the benefits of setting and achieving goals?	0	Learn about the advantages of goal-setting.
motivation	What strategies can help build intrinsic motivation?	0	Learn about methods for developing internal motivation.
motivation	How to create a motivational environment?	0	Understand how to foster a motivating atmosphere.
motivation	What role does positive self-talk play in motivation?	0	Learn about the effect of self-talk on motivation.
motivation	Why do people struggle with motivation?	1	Seeking information about motivation but intent is unclear.
motivation	What does motivation look like?	1	Looking for a description of motivation but it's not specific.
motivation	Is self-talk important for motivation?	1	Seeking information about the importance of self-talk but it's unclear.
motivation	How can I get motivated?	1	Looking for a direct solution but not specific about what motivates them.
motivation	What is it like to be motivated?	1	Looking for a description of motivation but it's not clear what's being asked.
music	Who is the most influential music producer of all time?	0	Find out about influential music figures.
music	What is the meaning behind the lyrics of the song 'Yesterday' by The Beatles?	0	Understand song lyrics interpretation.
music	How do I write a pop song that becomes a hit?	0	Learn about songwriting techniques.
music	What are the differences between jazz and blues music?	0	Learn about music genres.
music	Can I learn to play the guitar in a month?	0	Understand feasibility of learning a new instrument.
music	How can I improve my singing?	1	Seeking information about improving a skill, but specific area not specified.
music	What is jazz music?	1	Seeking general information about music, but intent is unclear.
music	Can I learn guitar?	1	Looking for information on learning a new skill, but instrument not specified.
music	How to write a song?	1	Seeking knowledge about songwriting but vague on specifics.
music	Who's the best music producer?	1	Looking for an opinion on music figure, but specific qualities not mentioned.
reading	What are some effective strategies for reading complex texts?	0	Learn about techniques for tackling difficult texts.
reading	How does reading impact mental health?	0	Understand the effects of reading on mental well-being.
reading	What are the benefits of reading fiction novels?	0	Learn about benefits of fiction reading.
reading	What are the steps to improve reading comprehension?	0	Find out how to enhance reading abilities.
reading	How does reading affect cognitive skills?	0	Understand the impact of reading on cognitive abilities.
reading	Can you recommend some books?	1	Looking for specific book suggestions but not specifying preferences.
reading	Do people read too much?	1	Seeking information about reading habits but unclear.
reading	What's good to read?	1	Looking for book recommendations but unclear on preferences.
reading	Do you like reading?	1	Seeking general information about reading.
reading	Is reading fun?	1	Seeking a general opinion about reading.
repairs	What are the steps to repair a bike?	0	Understand the process for repairing a bike.
repairs	What is the time required to fix a computer?	0	Learn about the estimated time for repairing a computer.
repairs	How to repair a faulty appliance?	0	Find out about the steps for repairing an appliance.
repairs	How to replace a smartphone screen?	0	Learn about the process of replacing a smartphone screen.
repairs	What is the cost of repairing a damaged smartphone?	0	Find out the cost of repairing a damaged smartphone.
repairs	Can you just look at it?	1	Looking for someone to assess the repair but unclear about the details.
repairs	I need something fixed	1	Need a repair service but unclear about the specifics.
repairs	Can you fix this for me?	1	Looking for a repair service but not specifying the item.
repairs	It's broken, can you fix it?	1	Need a repair service but don't specify the item.
repairs	Fix my bike	1	Need bike repairs but don't specify what exactly.
seasons	How do the seasons affect temperature?	0	Understand how temperature varies by season.
seasons	How do the seasons change over time?	0	Understand the timing and pattern of seasonal changes.
seasons	What are the four main seasons?	0	Identify the number of seasons in a year.
seasons	What are the effects of winter on agriculture?	0	Learn about how winter affects farming.
seasons	What are the characteristics of spring?	0	Learn about the season of spring.
seasons	What's happening throughout the year?	1	Want to know about the passage of time, but it's not specific to seasons.
seasons	What's going on with seasons?	1	Seeking information about seasons, but not specific about what.
seasons	What's the deal with seasons?	1	Seeking general information about seasons, but unclear on specifics.
seasons	What are seasons?	1	Looking for general information about seasons.
seasons	What happens with the weather?	1	Looking for general information about seasonal weather patterns.
sharing	How do I enable file sharing on a shared network?	0	Learn how to configure file sharing on a network.
sharing	How do I securely share sensitive information with colleagues?	0	Learn best practices for sharing sensitive information.
sharing	What are the risks of sharing personal data?	0	Understand potential risks associated with sharing personal data.
sharing	What are the different ways to share files across different platforms?	0	Understand various methods for file sharing across platforms.
sharing	How do I safely share a personal document with a friend?	0	Learn the process of securely sharing a personal document.
sharing	Can I share something online?	1	Seeking ways to share something online, intent unclear.
sharing	What can I share with others?	1	Looking for something to share but no specific details.
sharing	Can I share personal stuff?	1	Seeking to share personal data but no specific context.
sharing	What about sharing files?	1	Want to know about file sharing, but unclear on context.
sharing	Can I share that information?	1	Seeking permission to share something but not specific about what.
shopping	What are the features of the best smart speakers in 2023?	0	Learn about the features of the best smart speakers.
shopping	What are the benefits of purchasing a tablet with a stylus?	0	Learn about advantages of tablets with a stylus.
shopping	What are the features of the latest smartwatches in 2023?	0	Learn about the features of the latest smartwatches.
shopping	What is the average cost of a new laptop in the market?	0	Know the current market price of a laptop.
shopping	What is the difference between a 4K and 8K TV?	0	Understand the difference between 4K and 8K TVs.
shopping	Can I get a watch?	1	Requesting a watch but no further information is given.
shopping	I need a new tablet, what should I get?	1	Seeking tablet recommendations without specifics.
shopping	Can you get me a phone?	1	Requesting a phone but no further information is given.
shopping	I need a new computer, what should I get?	1	Seeking general advice on computer purchase without specifics.
shopping	I want a laptop, what should I get?	1	Seeking laptop recommendations but unclear on specifics.
sleep	What are common sleep disorders?	0	Understand the different types of sleep disorders.
sleep	How can I improve my sleep quality?	0	Learn about ways to improve sleep quality.
sleep	What are the different stages of sleep?	0	Understand the various stages of sleep.
sleep	How long do babies sleep during a 24-hour period?	0	Understand the sleep patterns of babies.
sleep	What are the benefits of a full night's sleep?	0	Learn about the advantages of a full night's sleep.
sleep	How to improve it	1	Looking for ways to improve something, but it's unclear what.
sleep	What about sleep	1	Seeking information about sleep but intent is unclear.
sleep	Does sleep have any effects	1	Looking for effects of sleep but vague on what kind.
sleep	How do babies sleep	1	Looking for information about babies, but unclear what aspect.
sleep	Is there any benefits	1	Want to know about benefits but it's not specific to sleep.
sports	How do I get tickets to the Super Bowl?	0	Find information on Super Bowl ticket availability.
sports	How do I watch the Olympics on TV?	0	Learn about Olympic TV broadcast options.
sports	Who is the highest-paid athlete in the NFL?	0	Determine highest-paid NFL athlete.
sports	Which teams are favored to win the World Cup?	0	Determine World Cup favorites.
sports	What is the history of the FIFA World Cup?	0	Learn about FIFA World Cup history.
sports	What are the biggest sports?	1	Looking for popular sports, but intent is vague.
sports	Who makes the most money?	1	Looking for information about athlete salaries, but intent is vague.
sports	What about world cup history?	1	Looking for information about the World Cup, but the intent is unclear.
sports	How can I get tickets?	1	Seeking tickets to an event, but it's unclear which one.
sports	What's the sports news?	1	Seeking sports news, but the intent is unclear.
stress	What are some signs of burnout due to stress?	0	Learn about burnout symptoms.
stress	What are the effects of chronic stress on mental health?	0	Learn about stress impact on mental health.
stress	What are the physical symptoms of stress?	0	Understand physical signs of stress.
stress	How does stress impact relationships?	0	Understand how stress affects relationships.
stress	What are some coping mechanisms for stress?	0	Find out about stress management techniques.
stress	Can you help me?	1	Looking for support but intent is vague.
stress	Feeling tired all the time	1	Describing a feeling, but it's not clear if related to stress.
stress	Do I feel stressed?	1	Need to know how I feel, but it's not specific to stress.
stress	Am I okay?	1	Seeking reassurance but unclear about the issue.
stress	Is this happening to others too?	1	Want to know if others experience the same thing, but not specific.
time	What are different units of time?	0	Understand various time units and their uses.
time	How does time affect our lives?	0	Learn about the impact of time on human life.
time	How do I manage my time effectively?	0	Learn about time management techniques.
time	What is the definition of time?	0	Understand the concept of time.
time	What is the human perception of time?	0	Learn about how humans perceive time.
time	Are there different kinds of time?	1	Seeking information about time units, but unclear.
time	How can I be more productive?	1	Looking for productivity advice, but it's not directly related to time management.
time	What has changed over time?	1	Want to know about changes, but it's not specific to timekeeping.
time	How do we feel it?	1	Looking for feelings related to time but unclear.
time	How does it affect us?	1	Looking for effects, but the context is unclear.
traveling	What are the best destinations for a honeymoon in Europe?	0	Plan a romantic European honeymoon.
traveling	What are the requirements for a US passport?	0	Understand the requirements for a US passport.
traveling	Where can I find the cheapest flights to New York City?	0	Book affordable flights to NYC.
traveling	What documents do I need for a flight to Europe?	0	Learn about necessary documents for European flights.
traveling	How do I prepare for a trip to Tokyo?	0	Learn about Tokyo travel preparations.
traveling	I want to see the world.	1	Desire to travel globally but no specifics.
traveling	Somewhere romantic in Europe?	1	Looking for a romantic getaway but no specific details.
traveling	I want to travel somewhere new.	1	Planning a trip but no specific destination.
traveling	What do I need for Europe?	1	Seeking documents for travel but no continent specified.
traveling	Can I travel with a US passport?	1	Wondering about the validity of a US passport.
volunteering	How do I get involved in community service?	0	Learn about getting involved in community service.
volunteering	What skills are needed for certain volunteer positions?	0	Understand requirements for specific volunteer roles.
volunteering	What types of volunteer work are available for seniors?	0	Find out about volunteer opportunities for seniors.
volunteering	What are the benefits of volunteering in the community?	0	Understand advantages of volunteering.
volunteering	What is the process for organizing a volunteer event?	0	Learn about planning and executing a volunteer event.
volunteering	What do you get from volunteering?	1	Seeking information about volunteering but intent is unclear.
volunteering	How do I volunteer?	1	Looking for a way to volunteer, but method is not specified.
volunteering	Can I volunteer?	1	Want to volunteer, but intent is not specific.
volunteering	Can I make a difference?	1	Looking for motivation or encouragement but not specifying how.
volunteering	How do I find volunteer opportunities?	1	Looking for a way to find volunteer work but no specific details.
walking	How can I start a walking routine for weight loss?	0	Learn about walking for weight loss.
walking	How to maintain proper walking posture to avoid injuries?	0	Learn about walking safely.
walking	What are the most effective exercises for improving walking speed and endurance?	0	Find out about exercises to enhance walking performance.
walking	What are the benefits of regular walking for health?	0	Understand advantages of walking for health.
walking	What are the key factors to consider when buying walking shoes?	0	Understand what to look for in walking shoes.
walking	Is walking good?	1	Looking for information about walking but lacking specificity.
walking	What about walking as exercise?	1	Want to know about walking but intent is vague.
walking	Can walking make me healthier?	1	Seeking general health benefits from walking without specifics.
walking	How do I walk?	1	Seeking general information about walking but intent is unclear.
walking	What kind of shoes do I need?	1	Looking for general information about walking shoes but unclear.
weather	What are the weather conditions for a specific location on a certain date?	0	Get detailed weather information for a specific date and location.
weather	How does weather affect air travel?	0	Understand the impact of weather on air travel.
weather	How do I check the weather forecast?	0	Find out how to get weather information.
weather	What are the current weather conditions in a specific city?	0	Get current weather information for a specific location.
weather	What are the average temperatures in July in New York?	0	Learn about specific weather data for a location.
weather	What's the weather doing?	1	Seeking information about the weather, but location not specified.
weather	What's the weather like?	1	Seeking information about weather, but intent is unclear.
weather	What about flights?	1	Seeking information about flights but intent is unclear.
weather	What was the weather like yesterday?	1	Want to know about the weather from the past, but date not specified.
weather	What's the average temperature?	1	Looking for a general temperature average, but location not specified.
work	How do I set professional goals for the year?	0	Learn about setting goals for professional development.
work	What are some effective time management techniques for work?	0	Find out about efficient time management methods.
work	How do I create a daily schedule?	0	Learn about creating a daily schedule.
work	How do I improve my productivity at work?	0	Learn about increasing productivity at work.
work	What are the most common work-related stressors?	0	Understand common causes of work-related stress.
work	What about my morning?	1	Want to know something about the morning but intent is vague.
work	What are my goals?	1	Seeking information about personal goals but intent is unclear.
work	How can I get better?	1	Looking for improvement but not specifying productivity.
work	What stresses me out?	1	Want to know about sources of stress but it's not specific to work.
work	What is my daily routine?	1	Seeking information about daily tasks but intent is unclear.
