topic	initial_request	binary_label	user_information_need
Office	What safety protocols are in place for emergencies in the office?	0	Learn about emergency procedures and safety guidelines in the office.
Office	What should I do if something happens?	1	Looking for guidance on actions during an unspecified incident, unclear about context or procedure.
Organization	What are the steps to create an effective filing system for office documents?	0	Learn how to establish a filing system for organizing office paperwork.
Organization	How do I organize things?	1	Want to know about organizing but it's unclear what or how.
Organization	Which digital tools help teams coordinate tasks efficiently?	0	Find out about digital tools that support team task organization.
Organization	What tools are good?	1	Seeking tools or resources but it's unclear for what purpose.
Organization	How can I declutter my workspace at home?	0	Understand methods to tidy and organize a home office or work area.
Organization	How do I make my space better?	1	Looking for ways to improve a space, but it's not specific to organizing or decluttering.
Organization	What are some best practices for time management in large organizations?	0	Learn strategies for time management within large organizations.
Organization	Any advice for managing time?	1	Wanting time management guidance but lacking context or scope.
Organization	How do non-profit organizations structure their leadership teams?	0	Find out how leadership teams are organized within non-profits.
Organization	How do organizations work?	1	Looking for information on organizations but it's unclear what aspect is of interest.
Parenting	What are effective strategies for positive child discipline?	0	Learn about proven techniques for disciplining children positively.
Parenting	How should I discipline my child?	1	Seeking advice on discipline but lacks specifics or context.
Parenting	How can parents help a child struggling with homework?	0	Find out how parents can assist children with academic difficulties.
Parenting	What should I do if my kid is having trouble in school?	1	Looking for guidance on helping a child but doesn’t specify the kind of problem.
Parenting	What are the signs of healthy emotional development in toddlers?	0	Identify key indicators of emotional growth in toddlers.
Parenting	What does healthy development look like?	1	Seeking characteristics of healthy development, but it’s vague about type and age.
Parenting	Which vaccinations are recommended for children under five?	0	Obtain a list of recommended vaccines for young children.
Parenting	What shots do kids need?	1	Looking for information on vaccinations but lacks specific age or detail.
Parenting	How can working parents balance job and family responsibilities?	0	Learn ways for working parents to manage professional and parenting roles.
Parenting	How do you handle being a parent with work?	1	Asking about managing parenting and work, but it's imprecise and broad.
Pets	What are the most common health problems in domestic cats?	0	Learn about prevalent health issues affecting domestic cats.
Pets	Are there health things about cats?	1	Seeking information about health related to cats but not specific.
Pets	How do I train my dog to stop barking excessively?	0	Find effective methods for stopping excessive dog barking.
Pets	How do you train pets?	1	Looking for training information for pets but unclear what kind of training or species.
Pets	What are the best hypoallergenic pets for people with allergies?	0	Identify suitable hypoallergenic pets for allergy sufferers.
Pets	Which pets are okay for people with problems?	1	"Seeking pet recommendations for people with unspecified ""problems."""
Pets	What is the average lifespan of a goldfish kept in a home aquarium?	0	Find out typical goldfish lifespan in a domestic aquarium.
Pets	How long do pets live?	1	Looking for lifespan information for pets but not specifying which type.
Pets	What legal requirements must be met to own an exotic pet in California?	0	Learn about laws for owning exotic pets in California.
Pets	Do you need to do anything special to get a pet?	1	Seeking information about pet ownership requirements but not specific about legalities or pet type.
Photography	What are the best techniques for photographing landscapes?	0	Learn effective methods for capturing landscape photography.
Photography	How can I take good pictures outside?	1	Seeking ways to improve outdoor photography but lacks specifics.
Photography	What camera settings work well for low-light photography?	0	Find out optimal camera settings for low-light situations.
Photography	What settings should I use for photos?	1	Looking for guidance on camera settings but not specifying context.
Photography	How do I clean my camera lens properly?	0	Get instructions for safely cleaning a camera lens.
Photography	What should I do about my camera?	1	Seeking help with a camera issue but lacks detail.
Photography	What are some creative portrait photography ideas?	0	Discover innovative concepts for taking portrait photographs.
Photography	Any tips for portraits?	1	Looking for portrait photography advice but the request is vague.
Photography	What is the difference between RAW and JPEG image formats?	0	Understand how RAW and JPEG formats differ in photography.
Photography	Should I use RAW or something else?	1	Seeking advice on image formats but the question lacks specifics.
Podcasts	What are the most popular podcasts in the technology category in 2024?	0	Identify leading technology podcasts by popularity for the year 2024.
Podcasts	Which podcasts are good?	1	Looking for recommendations on podcasts, but category and criteria are unclear.
Podcasts	How can I start my own podcast from scratch?	0	Learn the steps to create and launch a new podcast.
Podcasts	How do you do a podcast?	1	Seeking information on podcast creation, but lacks detail on aspects to cover.
Podcasts	What equipment is essential for recording high-quality podcasts at home?	0	Find out the necessary gear for producing podcasts in a home setup.
Podcasts	What do I need for podcasts?	1	Seeking information about podcast requirements, but unspecified as to equipment, software, or other factors.
Podcasts	Where can I find in-depth reviews of true crime podcasts?	0	Locate sources of comprehensive reviews specifically for true crime podcasts.
Podcasts	Where can I read about podcasts?	1	Looking for written material about podcasts, but unclear about topic or genre.
Podcasts	How do podcasts generate revenue through advertising and sponsorship?	0	Understand the monetization methods podcasts use via ads and sponsors.
Podcasts	How do podcasts make money?	1	Seeking information about podcast monetization, but the methods or specifics are not defined.
Politics	Who are the current members of the United States Senate?	0	Obtain a list of current United States Senators.
Politics	Who are the people in government?	1	Seeking to know about government members but not specifying which ones.
Politics	What are the main differences between conservatism and liberalism?	0	Understand the ideological distinctions between conservatism and liberalism.
Politics	How are political views different?	1	Looking for differences in political views but not specifying which ones.
Politics	How can I register to vote in California?	0	Learn the process for voter registration in California.
Politics	How do you get involved?	1	Seeking ways to get involved in something, but it's unclear what area or activity.
Politics	What is the process for passing a law in the U.S. Congress?	0	Understand the legislative process in Congress.
Politics	How does something become official?	1	Wanting to know how something gets official status, but not specifying context.
Politics	What were the major outcomes of the 2020 U.S. presidential election?	0	Get information on the significant results of the 2020 U.S. presidential election.
Politics	What happened in the last election?	1	Seeking information about a recent election but not specifying which one.
Protection	What are the best methods to protect personal data online?	0	Learn about effective ways to safeguard personal data on the internet.
Protection	How do I stay safe?	1	Seeking general advice about safety, but the context is unclear.
Protection	Which vaccines provide protection against measles?	0	Find out which vaccines prevent measles infection.
Protection	What kinds of protection are there?	1	Looking for types of protection, but the subject is not specified.
Protection	How can I protect my home from burglary?	0	Get strategies to safeguard a home against burglary.
Protection	Can you tell me how to be more protected?	1	Requesting ways to increase protection, but not specifying what against.
Protection	What laws exist to protect endangered species?	0	Discover legal measures that safeguard endangered species.
Protection	Are there any protections?	1	Inquiring about protections, but it's unclear for what or whom.
Protection	What protective gear is required for welding?	0	Find out which safety equipment is necessary for welding work.
Protection	What do I need protection for?	1	Questioning the need for protection, but without providing a context.
Reading	What are the cognitive benefits of daily reading?	0	Learn about specific mental advantages gained from reading regularly.
Reading	Why is reading good?	1	Looking for reasons reading is beneficial, but not specifying in what way.
Reading	How can I improve my reading speed without losing comprehension?	0	Seek effective techniques to increase reading speed while retaining understanding.
Reading	How do I get better at it?	1	Want advice on improvement, but it's unclear what skill or aspect is meant.
Reading	What are the best contemporary fiction books recommended for adults?	0	Find top recommended modern fiction books suitable for adult readers.
Reading	What should I read?	1	Seeking reading suggestions without specifying genre, type, or audience.
Reading	How does reading contribute to language development in children?	0	Understand the role of reading in the language acquisition of children.
Reading	Is reading important for kids?	1	Want to know about reading's significance for children, but not specifying how or why.
Reading	What digital tools are most effective for tracking reading progress?	0	Identify effective apps or platforms to monitor reading habits and milestones.
Reading	Are there any tools for this?	1	Inquire about tools, but it's unclear for what activity or purpose.
Recycling	What materials are accepted for curbside recycling in New York City?	0	Learn which materials can be put in curbside recycling in NYC.
Recycling	What can I recycle?	1	Seeking information on recyclable items but unclear on specifics or location.
Recycling	What are the environmental benefits of recycling plastic?	0	Understand how recycling plastic positively affects the environment.
Recycling	Why is recycling good?	1	Looking for reasons recycling is beneficial but lacks specificity.
Recycling	Where can I recycle old electronics near me?	0	Find local locations that accept electronic waste for recycling.
Recycling	Where should I take my stuff?	1	Seeking guidance on disposal, but unclear what “stuff” or if it involves recycling.
Recycling	How is paper recycled in industrial facilities?	0	Learn the process used for recycling paper in industry.
Recycling	How does recycling work?	1	Looking for information on the recycling process but the scope is unspecified.
Recycling	What are common barriers to increasing recycling rates in cities?	0	Identify challenges cities face in improving recycling participation.
Recycling	What makes recycling difficult?	1	Seeking reasons recycling is challenging, but lacks context or location.
Relationships	What are effective ways to resolve conflicts in romantic relationships?	0	Learn specific methods for resolving romantic relationship conflicts.
Relationships	How can problems be fixed?	1	Seeking solutions for relationship issues but lacks specificity.
Relationships	What are signs of a healthy friendship?	0	Identify characteristics of a healthy friendship.
Relationships	What makes a good relationship?	1	Seeking qualities of a good relationship but ambiguous about type.
Relationships	How do I rebuild trust after infidelity?	0	Find steps to restore trust following infidelity.
Relationships	How can trust be regained?	1	Interested in regaining trust but context and cause are unclear.
Relationships	What are common challenges faced by long-distance couples?	0	Learn about typical problems encountered in long-distance relationships.
Relationships	Are long-distance relationships hard?	1	Asking about difficulties in long-distance relationships but lacks detail.
Relationships	How can I communicate better with my partner?	0	Discover strategies for improving communication with a partner.
Relationships	How do I talk to someone?	1	Seeking advice on communication, but it's vague who or about what.
Remote	How do I pair a TV remote with my Samsung television?	0	Learn the steps to connect a TV remote specifically to a Samsung TV.
Remote	How do I connect a remote?	1	Seeking information about connecting a remote but unclear on device or context.
Remote	What are the best practices for managing remote employees?	0	Find effective strategies and methods for managing employees who work remotely.
Remote	How do I work with people who are remote?	1	Looking for guidance on working with remote individuals but the scenario is undefined.
Remote	What features should I look for in a universal remote control?	0	Identify important characteristics to consider when choosing a universal remote.
Remote	What should a remote have?	1	Seeking features or qualities for something “remote” but unspecified.
Remote	How can I troubleshoot a remote control that is not working?	0	Get steps to diagnose and fix a malfunctioning remote control.
Remote	My remote doesn't work.	1	Requesting help for a non-working remote but lacking detail.
Remote	What is remote work and how has it evolved in recent years?	0	Understand the definition and historical development of remote work.
Remote	Explain remote.	1	Seeking an explanation for “remote,” but the meaning or context is ambiguous.
Repairs	How do I fix a leaking kitchen faucet?	0	Learn step-by-step instructions for repairing a leaking kitchen faucet.
Repairs	How do I fix something in the kitchen?	1	Looking for repair advice for an unspecified kitchen problem.
Repairs	What are the average costs to repair a cracked smartphone screen?	0	Find specific pricing information for repairing a cracked phone screen.
Repairs	How much does a repair usually cost?	1	Seeking costs for a repair but not specifying what needs fixing.
Repairs	Which tools are required to perform basic bicycle repairs?	0	Identify specific tools needed for basic bike repairs.
Repairs	What tools do I need?	1	Looking for advice on necessary tools, but unclear for which type of repair.
Repairs	What are common mistakes to avoid during home electrical repairs?	0	Learn key pitfalls to prevent when doing electrical repairs at home.
Repairs	What should I look out for?	1	Seeking warning tips, but unspecified context or type of repair.
Repairs	How can I find a certified appliance repair technician near me?	0	Get guidance on locating qualified appliance repair professionals.
Repairs	Who should I call for help?	1	Looking for help, but not specifying the type of repair or specialist needed.
Safety	What are the best practices for ensuring workplace safety in a manufacturing environment?	0	Find effective methods to maintain safety in manufacturing workplaces.
Safety	How do you make a workplace safe?	1	Seeking information about workplace safety, but lacking specifics.
Safety	What should I include in a home fire safety plan?	0	Learn specific components needed for a comprehensive home fire safety plan.
Safety	How can I be safe at home?	1	Looking for ways to be safe at home, but query is broad and unspecific.
Safety	Which safety certifications are required for construction workers in the US?	0	Find out the mandatory safety certifications construction workers need in the United States.
Safety	What safety stuff do construction workers need?	1	Seeking information about construction worker safety, but details are unclear.
Safety	How can parents teach children about internet safety effectively?	0	Discover strategies parents can use to educate children on internet safety.
Safety	What about safety for kids online?	1	Looking for information about children's online safety, but lacks detail.
Safety	What are common signs of food safety violations in restaurants?	0	Identify typical indicators of food safety breaches in dining establishments.
Safety	How do you know if something isn’t safe to eat?	1	Looking for signs of unsafe food, but the query is unspecific.
Seasons	What causes the four seasons on Earth?	0	Understand the scientific reasons behind the change in seasons.
Seasons	Why do we have them?	1	"Seeking reasons for ""them"" without specifying it's about seasons."
Seasons	What are the typical weather patterns in each season?	0	Learn about characteristic weather during different seasons.
Seasons	How does the weather change?	1	Looking for information on weather changes, but not specifying the context of seasons.
Seasons	How do animals adapt to different seasons?	0	Find out how animals change behaviors or physiology across seasons.
Seasons	How do animals deal with changes?	1	Seeking animal adaptation information, but unclear if it's about seasons or something else.
Seasons	When do the seasons change in the Northern Hemisphere?	0	Learn the dates or timing of seasonal change in a specific region.
Seasons	When does it change?	1	Asking about a timing of change, but ambiguous about what is changing.
Seasons	What are some traditional festivals that celebrate the seasons?	0	Discover festivals around the world related to seasonal changes.
Seasons	Are there any events for them?	1	Inquiring about events related to something, but not clear it's about seasons.
Sharing	How can I securely share large files with colleagues online?	0	Learn safe and effective methods to share large files with coworkers.
Sharing	What’s the best way to share something?	1	Looking for the best sharing methods but unclear on what is being shared.
Sharing	What are the privacy risks involved in sharing my location on mobile apps?	0	Find out about privacy concerns when sharing location through apps.
Sharing	Is it risky to share?	1	Seeking information on risks of sharing, but it's vague about what or how.
Sharing	How do I set sharing permissions on a Google Drive folder?	0	Get detailed steps to assign sharing permissions in Google Drive.
Sharing	How do I control sharing?	1	Looking for ways to manage sharing but not specifying where or how.
Sharing	What are some classroom activities that teach children about sharing?	0	Find ideas for educational activities that encourage sharing among students.
Sharing	How do you teach sharing?	1	Want suggestions for teaching sharing, but not specific about audience or methods.
Sharing	What etiquette should I follow when sharing resources on social media?	0	Learn about proper etiquette for sharing content on social networks.
Sharing	Is there a proper way to share online?	1	Looking for guidance on digital sharing etiquette, but it's not clearly defined.
Shopping	Where can I find the best deals on running shoes online?	0	Find online stores with the best deals for running shoes.
Shopping	Where are the good deals?	1	Looking for bargains but not specifying product or platform.
Shopping	What is the return policy for electronics at Walmart?	0	Learn about return policies for electronics at Walmart.
Shopping	How do returns work?	1	Seeking return information but unclear about store or product.
Shopping	How do I compare prices of laptops across different retailers?	0	Discover methods for comparing laptop prices at various stores.
Shopping	Can you help me compare?	1	Want price comparisons but not specifying for what product.
Shopping	What are the most popular grocery delivery services in my area?	0	Identify well-known local grocery delivery options.
Shopping	Which ones deliver here?	1	Looking for delivery services but not specifying product or location.
Shopping	How do I use a digital coupon on Amazon?	0	Learn step-by-step process to use a digital coupon on Amazon.
Shopping	Can I use a coupon?	1	Interested in using a coupon but lacking context about platform or method.
Skills	What are the top skills employers look for in 2024?	0	Identify current high-demand skills sought by employers.
Skills	Which skills matter most?	1	Looking for important skills but without specifying context or criteria.
Skills	How can I improve my public speaking skills?	0	Learn strategies to enhance public speaking abilities.
Skills	How do I get better at things?	1	Seeking guidance on improvement, but not clear what area or skill.
Skills	What are proven methods for learning a new language quickly?	0	Find effective techniques for acquiring language skills rapidly.
Skills	How do I learn something new?	1	Want advice on learning but does not specify the subject or skill area.
Skills	Which online courses teach advanced Excel skills?	0	Locate online courses that offer advanced Excel instruction.
Skills	What are good classes?	1	Seeking course recommendations but does not specify subject or purpose.
Skills	How do soft skills differ from hard skills in the workplace?	0	Understand the distinction between soft and hard skills on the job.
Skills	Can you explain the difference?	1	Seeking clarification of a difference but does not specify what kind.
Sleep	What are the recommended hours of sleep for adults?	0	Find out how much sleep adults should get.
Sleep	How much sleep is needed?	1	Looking for required sleep duration, but it's not clear for whom.
Sleep	What are effective ways to improve sleep quality?	0	Learn methods to enhance the quality of sleep.
Sleep	How can I make my sleep better?	1	Seeking tips for improvement but vague on specific aspect.
Sleep	What are the common causes of insomnia?	0	Identify typical reasons why people experience insomnia.
Sleep	Why can't people sleep sometimes?	1	Seeking reasons for sleep problems, but the exact condition is unclear.
Sleep	What health problems can result from lack of sleep?	0	Understand medical consequences associated with sleep deprivation.
Sleep	Is sleep dangerous?	1	Seeking information about dangers, but it is not specific about causes or effects.
Sleep	Which foods should I avoid before bedtime to prevent poor sleep?	0	Find out which foods negatively impact sleep if eaten before bed.
Sleep	What should I watch out for before sleeping?	1	Looking for things to consider before sleep, but it is too vague.
Social	What are the most popular social media platforms among teenagers in 2024?	0	Identify leading social media platforms used by teenagers.
Social	Which platforms are people using?	1	Seeking information about platform usage but unclear which type.
Social	How can I improve my social skills for networking events?	0	Learn strategies to enhance social skills for professional networking.
Social	How do I get better socially?	1	Looking for advice on improvement but not specifying social skills or context.
Social	What are the effects of social isolation on mental health?	0	Understand how social isolation impacts mental well-being.
Social	What happens if someone is alone a lot?	1	Seeking effects of solitude but not specifically social isolation or mental health.
Social	How do privacy settings work on Facebook?	0	Learn how to manage privacy settings on a specific social platform.
Social	What about my online privacy?	1	Seeking information about privacy but unsure of the scope or platform.
Social	What are current social trends among young adults?	0	Discover recent social behaviors and trends in young adults.
Social	What’s trending with people these days?	1	Looking for current trends without specifying social context or demographic.
Sports	What is the current ranking of Novak Djokovic in men's tennis?	0	Find Novak Djokovic's current ATP tennis ranking.
Sports	Who is number one right now?	1	Looking for rankings, but it's unclear which sport or context.
Sports	How do you play the offside rule in soccer?	0	Learn how the offside rule is applied in soccer.
Sports	Can you explain the rules?	1	Seeking rules explanation, but the sport is unspecified.
Sports	What are the nutritional requirements for marathon runners?	0	Understand dietary needs for marathon runners.
Sports	What should athletes eat?	1	Looking for athlete nutrition advice but lacks detail and sport context.
Sports	Where can I watch live NBA games online?	0	Find platforms for streaming live NBA basketball games online.
Sports	Where can I watch sports?	1	Seeking viewing options, but sport and context are unclear.
Sports	What exercises help prevent sports injuries in football players?	0	Find exercises that help prevent injuries in football players.
Sports	How do athletes stay healthy?	1	Looking for health strategies for athletes, but it's not specific how or which sport.
Stress	What are effective methods for managing work-related stress?	0	Learn specific strategies to cope with stress at work.
Stress	How can I deal with stress?	1	Seeking ways to address stress, but not clear in what context or how.
Stress	What are the most common symptoms of chronic stress?	0	Identify signs and symptoms associated with long-term stress.
Stress	What does stress look like?	1	Seeking information on stress indicators, but the question is vague.
Stress	How does stress impact physical health?	0	Understand the effects of stress on the body.
Stress	Does stress hurt you?	1	Interested in the negative consequences of stress but question is nonspecific.
Stress	What is the difference between acute and chronic stress?	0	Clarify the distinction between short-term and long-term stress.
Stress	Is all stress the same?	1	Exploring types of stress, but the query is ambiguous.
Stress	What are some evidence-based relaxation techniques for stress reduction?	0	Find proven relaxation methods for lowering stress.
Stress	Are there ways to feel better?	1	Looking for methods to improve well-being, but it's unclear if referring to stress.
Sustainability	What are the most effective corporate sustainability strategies in 2024?	0	Identify best business practices for sustainability in the current year.
Sustainability	How can companies be sustainable?	1	Seeking ways for companies to be sustainable but lacking detail or timeframe.
Sustainability	What renewable energy sources are most sustainable for urban areas?	0	Determine sustainable renewable energy options for cities.
Sustainability	Which energy is sustainable?	1	Asking about sustainability of energy, but unclear which type or context.
Sustainability	How can individuals reduce their environmental footprint at home?	0	Learn methods for individuals to live more sustainably.
Sustainability	How can people be more green?	1	Looking for ways to be environmentally friendly, but nonspecific.
Sustainability	What are the main environmental, social, and economic pillars of sustainability?	0	Understand the three foundational pillars of sustainability.
Sustainability	What pillars does sustainability have?	1	Interested in pillars but vague on what or how many.
Sustainability	How are governments promoting sustainability in education policies?	0	Find out government actions regarding sustainability in education.
Sustainability	How is sustainability in schools?	1	Seeking information on sustainability in schools, but imprecise.
Technology	What are the key differences between artificial intelligence and machine learning?	0	Learn the distinctions between artificial intelligence and machine learning.
Technology	How are those things not the same?	1	Seeking clarification between certain terms in technology but not specifying which.
Technology	How can I improve my home Wi-Fi speed?	0	Find steps to optimize home Wi-Fi network performance.
Technology	How do I make my internet better?	1	Looking for ways to enhance internet experience but being imprecise.
Technology	What are the most recent advancements in virtual reality?	0	Discover the latest developments in virtual reality technology.
Technology	What's new in tech?	1	Seeking information about new things in technology without specifying area.
Technology	Which programming languages are most in demand in 2024?	0	Identify the top programming languages sought after in 2024.
Technology	Which languages should I learn?	1	Looking for advice on language learning without clarifying programming or spoken languages.
Technology	How can someone protect their personal data online?	0	Learn effective methods to secure personal online data.
Technology	How do you keep things safe online?	1	Seeking information on online safety, but it's not clear what needs protecting.
Theater	What are the most popular Broadway musicals currently playing?	0	Find out which Broadway musicals are popular right now.
Theater	What’s popular in theater?	1	Looking for popular theater-related information but not specific.
Theater	How do I audition for community theater productions in my city?	0	Learn about the process of auditioning for local community theater.
Theater	How can someone get involved with theater?	1	Seeking ways to engage with theater but request is broad.
Theater	What are the key differences between proscenium and thrust stages?	0	Compare the characteristics of proscenium and thrust theater stages.
Theater	What are the types of stages?	1	Looking for stage types but not specifying which characteristics to compare.
Theater	Who are some influential theater directors of the 20th century?	0	Identify notable theater directors from the 20th century.
Theater	Who are important people in theater?	1	Seeking information about influential theater figures, but the era or type is unclear.
Theater	How has theater evolved from ancient Greece to today?	0	Learn about the historical evolution of theater from ancient Greece to the present.
Theater	How has theater changed?	1	Requesting information on theater’s changes but with no timeframe or context.
Time	What are the most effective techniques for time management in the workplace?	0	Learn best practices for managing time at work.
Time	How do I deal with time?	1	Seeking information related to time management but the intent is unclear.
Time	What is the definition of time in physics?	0	Understand the scientific definition of time.
Time	Explain time.	1	Looking for information about time but with no specific focus.
Time	How can I convert time zones between New York and Tokyo?	0	Find out how to convert time between specific locations.
Time	How do you figure out the time difference?	1	Seeking information about time differences but details are vague.
Time	When did humans first start measuring time using clocks?	0	Discover the historical origins of timekeeping with clocks.
Time	How did people tell time long ago?	1	Looking for historical timekeeping methods without specifying an era or technique.
Time	What are the psychological effects of time perception on stress levels?	0	Understand how perception of time impacts stress.
Time	Does time affect how people feel?	1	Seeking knowledge about the relationship between time and emotions but is not specific.
Traditions	What are some traditional wedding customs in Japan?	0	Learn about specific wedding traditions in Japan.
Traditions	What traditions do people have in other countries?	1	Seeking information about global traditions, but no specifics given.
Traditions	How do families typically celebrate Thanksgiving in the United States?	0	Understand common Thanksgiving customs in American families.
Traditions	How do people celebrate things?	1	Looking for information about celebration traditions, but it's not specific.
Traditions	What is the significance of Diwali in Indian culture?	0	Find out the cultural importance and meaning of Diwali.
Traditions	Why are traditions important?	1	Seeking the importance of traditions, but lacking context or specifics.
Traditions	How are New Year’s traditions different around the world?	0	Learn how New Year’s traditions vary internationally.
Traditions	How are traditions different everywhere?	1	Wanting to know about differences in traditions globally, but too vague.
Traditions	What role do traditions play in religious ceremonies?	0	Understand the function of traditions within religious ceremonies.
Traditions	What do traditions do?	1	Looking for the purpose of traditions, but query is imprecise.
Transportation	What are the most common public transportation options in New York City?	0	Learn about available public transit choices in New York City.
Transportation	What kind of transportation is there?	1	Seeking information about transportation but not specifying location, type, or mode.
Transportation	How much does it cost to take an Uber from downtown to the airport?	0	Find the price for an Uber ride from downtown to the airport.
Transportation	How expensive is it to get around?	1	Looking for information on transportation costs, but it's not clear for what city or which mode.
Transportation	What is the process for getting a driver’s license in California?	0	Understand the steps to obtain a driver’s license in California.
Transportation	How do you get permission to drive?	1	Seeking information about driving authorization, but not specifying location or context.
Transportation	What are the main causes of urban traffic congestion?	0	Identify factors contributing to traffic congestion in cities.
Transportation	Why is traffic a problem?	1	Looking for reasons behind traffic issues but not specifying where or what kind.
Transportation	How do electric scooters impact city transportation systems?	0	Explore the effects of electric scooters on transportation in cities.
Transportation	Are scooters making a difference?	1	Seeking information about scooters’ impact, but not specifying what kind or on what.
Traveling	What documents do I need to travel to Japan as a U.S. citizen?	0	Find out which travel documents are required for U.S. citizens visiting Japan.
Traveling	What do I need to go places?	1	Seeking information about requirements for travel, but destination and needs are unclear.
Traveling	What is the best time of year to visit Italy for good weather?	0	Determine the optimal season for visiting Italy based on weather.
Traveling	When is it best to travel?	1	Looking for ideal travel times but the location and criteria are unspecified.
Traveling	How can I book cheap flights to Paris online?	0	Learn how to find and book affordable flights to Paris.
Traveling	What’s the best way to get there?	1	Seeking advice on transportation but unclear destination and criteria.
Traveling	What are the top tourist attractions in Barcelona?	0	Find out the main tourist sites to visit in Barcelona.
Traveling	What should I see?	1	Looking for sightseeing recommendations but location and interests are not specified.
Traveling	What vaccinations do I need before traveling to Brazil?	0	Learn which vaccinations are recommended or required before traveling to Brazil.
Traveling	Are there any health things I should know?	1	Seeking health-related travel advice but the specifics and destination are vague.
Volunteering	What are some local organizations where I can volunteer with children?	0	Find specific local organizations to volunteer with children.
Volunteering	Who needs volunteers around here?	1	Seeking volunteering opportunities but does not specify interest or location.
Volunteering	How do I track volunteer hours for a high school project?	0	Learn methods for recording volunteer hours for school requirements.
Volunteering	How does tracking volunteering work?	1	Looking for information on tracking, but unclear about purpose or details.
Volunteering	What skills can I gain from volunteering at an animal shelter?	0	Identify skills acquired specifically from volunteering at an animal shelter.
Volunteering	What do you learn when volunteering?	1	Interested in learning outcomes of volunteering but lacks specificity.
Volunteering	Are there virtual volunteering opportunities for environmental causes?	0	Find out about remote volunteering options focused on environmental causes.
Volunteering	Is online volunteering a thing?	1	Seeking information about virtual volunteering, but it's vague.
Volunteering	What are the requirements to become a hospital volunteer?	0	Learn about prerequisites and necessary qualifications for hospital volunteers.
Volunteering	How do you get started with volunteering?	1	Want to know how to begin volunteering in general but provides no details.
Walking	What are the health benefits of daily walking?	0	Learn about health advantages associated with walking regularly.
Walking	Is walking good?	1	Seeking general information on walking's value but not specifying what aspect.
Walking	How many calories are burned during a 30-minute walk?	0	Find out the calorie expenditure from walking for a specific duration.
Walking	How much do you burn walking?	1	Looking for calorie burn information but lacking specific context.
Walking	What are the best shoes for long-distance walking?	0	Identify recommended footwear for extended periods of walking.
Walking	What should I wear to walk?	1	Seeking advice on walking attire, but too broad and unspecific.
Walking	Where are the most scenic walking trails in my city?	0	Discover local walking paths known for scenic beauty.
Walking	Where should I walk?	1	Looking for suggestions on walking locations but not specifying criteria.
Walking	What safety tips should I follow when walking at night?	0	Learn about important precautions for walking after dark.
Walking	Is walking at night safe?	1	Asking about safety but lacks details or context.
Weather	What is the weather forecast for New York City tomorrow?	0	Get tomorrow’s weather forecast for a specific location.
Weather	Can you tell me the weather?	1	Requesting weather information but unclear about location or time.
Weather	How does humidity affect how hot it feels?	0	Understand the impact of humidity on perceived temperature.
Weather	Does weather matter for how we feel temperature?	1	Seeking effects of weather on perception, but it’s vague which aspect is meant.
Weather	What safety precautions should I take during a thunderstorm?	0	Learn recommended safety actions in a thunderstorm.
Weather	What should I do if the weather is bad?	1	Looking for actions during bad weather, but “bad” is undefined.
Weather	Where can I find historical weather data for 2020 in Paris?	0	Locate past weather records for a specific year and place.
Weather	Can you show me weather from before?	1	Request for past weather, but unspecific about location or timeframe.
Weather	What causes tornadoes to form?	0	Understand the scientific reasons behind tornado formation.
Weather	Why does weather happen?	1	Request for causes of weather, but too broad and unspecific.
Work	What are effective strategies for improving productivity at work?	0	Learn specific ways to be more productive in a work environment.
Work	How can I do better at work?	1	Seeking guidance on improving at work but the area of improvement is unspecified.
Work	What steps are involved in obtaining a work visa for the United States?	0	Find out the process for getting a U.S. work visa.
Work	What do I need for work abroad?	1	Looking for requirements related to working abroad but it’s unclear if it’s about visas, skills, or something else.
Work	What are the common employee rights in the workplace?	0	Learn about standard workplace employee rights.
Work	What should I know about rights at work?	1	Seeking information on rights related to work but not specific about which rights.
Work	How can I handle conflict with a coworker professionally?	0	Find ways to address interpersonal conflict professionally at work.
Work	What do I do if there are problems at work?	1	Looking for advice on workplace issues without specifying the type of problem.
Work	What is the average salary for a software engineer in Canada?	0	Get information on typical earnings for software engineers in Canada.
Work	How much do people make at work?	1	Seeking information about work-related income but not specifying profession or location.
Workspace	What are effective strategies to organize a shared workspace in an office?	0	Learn best practices for organizing a communal office workspace.
Workspace	How do you organize a place at work?	1	Seeking advice on organization but the specific location is unclear.
Workspace	What ergonomic tools can improve comfort at my computer workstation?	0	Find tools to enhance ergonomics at a computer workspace.
Workspace	What can help me be comfortable while working?	1	Looking for ways to improve comfort at work without specifying what kind.
Workspace	How do I set up a home workspace for remote work?	0	Learn steps to establish a functional home office setup.
Workspace	Can you help with setting up at home?	1	Looking for assistance with setting up at home, but intent is not precise.
Workspace	What software facilitates collaboration in digital workspaces?	0	Identify software that supports teamwork in digital environments.
Workspace	What do people use for working together online?	1	Seeking information about tools for online work, but details are unclear.
Workspace	What are the common workspace policies in modern companies?	0	Understand typical workplace rules and guidelines in modern firms.
Workspace	What should I know about office policies?	1	Looking for information on policies, but the focus is not specifically on workspace.
Writing	How can I improve my academic writing skills for research papers?	0	Looking for strategies to enhance academic writing specifically for research papers.
Writing	How can I write better?	1	Seeking general advice on improvement in writing, but unspecified purpose.
Writing	What elements are essential in a compelling short story?	0	Looking to identify key components required in short story writing.
