Loneliness	Is loneliness a sign of weakness?	0	Information
Loneliness	What are some ways to build a social support network?	1	Goal: Building social support
Loneliness	What are the long-term effects of chronic loneliness?	0	Information
Loneliness	How can I find meaning and purpose to combat loneliness?	1	Goal: Finding meaning
Loneliness	Is loneliness a natural part of aging?	0	Information
Loneliness	What are some healthy ways to cope with loneliness during the holidays?	1	Goal: Coping with loneliness
Loneliness	How does technology impact feelings of loneliness?	0	Information
Loneliness	What are some strategies for managing loneliness in a remote work environment?	1	Goal: Managing loneliness
Loneliness	Is loneliness a sign of depression?	0	Information
Loneliness	What are some ways to practice self-compassion when feeling lonely?	1	Goal: Practicing self-compassion
Loneliness	What are the cultural factors that contribute to loneliness?	0	Information
Loneliness	How can I find resources and support to help with loneliness?	1	Goal: Finding resources
Loneliness	Is loneliness a global issue?	0	Information
Loneliness	What are some ways to prioritize self-care when experiencing loneliness?	1	Goal: Prioritizing self-care
Maintenance	What are the scheduled maintenance tasks for my HVAC system?	1	problem_solving
Maintenance	How does one do a general maintenance check on their home?	0	fact_learning
Maintenance	I am searching for tips on HVAC system maintenance.	1	information_acquisition
Maintenance	What can cause my car's engine to stall?	0	research
Maintenance	I am looking for ways to improve my car's fuel efficiency.	1	information_acquisition
Maintenance	What maintenance activities should I perform on my lawn mower regularly?	1	procedure_finding
Maintenance	I am looking for general maintenance advice for a pool.	0	fact_learning
Maintenance	What are the correct steps to follow for basic car maintenance?	1	instruction_finding
Maintenance	I am unsure what tools I need to do maintenance on my bike.	0	procedural_finding
Maintenance	I am searching for best practices for data center maintenance.	1	information_acquisition
Maintenance	I need help finding a good lubricant for my motorcycle.	0	recommendation
Maintenance	I am trying to determine the best maintenance schedule for my refrigerator.	1	problem_solving
Maintenance	I am looking for tips on how to increase the lifespan of my air conditioner.	0	fact_learning
Maintenance	What are the procedures for inspecting my home's electrical system?	1	procedure_finding
Maintenance	I am seeking information on how to care for a new mattress.	0	product_information
Maintenance	I am trying to determine the most common causes of leaky faucets.	1	research
Maintenance	I need guidance on creating a car maintenance log.	0	procedure_finding
Maintenance	What are the safety precautions when working with power tools during maintenance?	1	safety_guidance
Maintenance	I am looking for a comparison of different types of pool filters.	0	information_acquisition
Maintenance	How can I identify the source of a water leak in my home?	1	diagnostic_finding
Maintenance	I need help finding the best type of grease for my car's engine.	0	product_information
Maintenance	I am looking for a comprehensive guide to home maintenance tasks.	1	instruction_finding
Maintenance	I am trying to determine the best way to inspect my car's brake pads.	1	procedure_finding
Markets	What is the definition of a stock market?	1	Definition
Markets	How to trade in the stock market effectively	1	Information
Markets	What are the major stock exchanges in the US?	1	Information
Markets	List the top 10 performing stocks last quarter	1	Information
Markets	Why do stock prices fluctuate so much?	1	Information
Markets	What are the best investment options for a beginner?	1	Information
Markets	What is the current market trend for cryptocurrencies?	1	Information
Markets	How do I calculate the ROI of a stock investment?	1	Information
Markets	What is the difference between a bull and bear market?	1	Information
Markets	How do I get started with forex trading?	1	Information
Markets	What are the risks associated with trading in commodities?	1	Information
Markets	What is a bear market	0	Uncertainty
Markets	Market analysis and prediction methods	0	Opinion
Markets	How do I make a profit in the market	0	Opinion
Markets	Is the market going to crash soon	0	Worry
Markets	How do I time the market perfectly	0	Uncertainty
Markets	What is the definition of a market crash	0	Definition
Markets	What are the best trading strategies	0	Opinion
Markets	How do I avoid market volatility	0	Solution
Markets	What is a market bubble	0	Definition
Markets	How do I get into the market without money	0	Barrier
Markets	What are the benefits of investing in the market	0	Information
Markets	How do I keep track of market trends	0	Solution
Markets	What is the impact of global events on the market	0	Influence
Medication	What are the side effects of amoxicillin for a 5-year-old child?	1	Treatment efficacy
Medication	What does amoxicillin do	0	Treatment efficacy
Medication	How to take azithromycin for a throat infection	1	Side effects
Medication	Will I feel better after taking azithromycin	0	Side effects
Medication	What are the different types of antibiotics available for strep throat	1	Symptoms
Medication	What antibiotics work for strep throat	0	Symptoms
Medication	How long does it take for amoxicillin to work on an ear infection	1	Side effects
Medication	How long will I feel sick before amoxicillin works	0	Side effects
Medication	How much does a prescription of antibiotics cost at CVS	1	Pricing
Medication	How expensive is a doctor visit for a prescription	0	Pricing
Medication	What are the benefits of taking a low-dose aspirin	1	Side effects
Medication	What happens if I take too much aspirin	0	Side effects
Medication	How do I store my prescription medication at home	1	Prescription guidelines
Medication	What is the best way to store medication at home	0	Prescription guidelines
Medication	How do I dispose of expired medication safely	1	Prescription guidelines
Medication	How do I get rid of old medication	0	Prescription guidelines
Medication	What are the recommended dosages of metformin for diabetes	1	Side effects
Medication	What medications help with diabetes	0	Symptoms
Meditation	How can I establish a consistent daily meditation practice?	1	establish
Meditation	What does meditation feel like	0	
Meditation	What are the physical health benefits of regular meditation?	1	physical_health
Meditation	Is meditation a form of escapism	0	
Meditation	How can I improve my focus during meditation?	1	focus
Meditation	Is meditation a form of mind control	0	
Meditation	What are the mental health benefits of meditation for anxiety	1	anxiety
Meditation	What is the purpose of meditation in Buddhism	0	
Meditation	How can I reduce stress through meditation?	1	stress
Meditation	What is meditation like for a beginner	0	
Meditation	What are the cognitive benefits of long-term meditation practice?	1	cognitive_benefits
Meditation	How does meditation affect relationships	0	
Meditation	What are the spiritual benefits of meditation for Christians	1	spiritual_benefits
Meditation	What happens when you meditate for 10 minutes	0	
Meditation	How can I overcome distractions during meditation?	1	distractions
Meditation	What does it mean to be mindful	0	
Meditation	What are the benefits of morning meditation?	1	morning_meditation
Meditation	Is meditation a waste of time	0	
Meditation	How to practice loving-kindness meditation	1	loving_kindness
Meditation	What is the best meditation technique for sleep	0	
Meditation	How does meditation improve emotional regulation?	1	emotional_regulation
Meditation	Is meditation a way to relax	0	
Meditation	What are the benefits of group meditation?	1	group_meditation
Meditation	What happens if you meditate too much	0	
Meditation	How can I track my meditation progress	1	progress
Meditation	What is meditation in relation to yoga	0	
Meditation	What are the benefits of transcendental meditation?	1	transcendental_meditation
Meditation	How to meditate with a busy schedule	0	
Meditation	What are the benefits of guided meditation for beginners	1	guided_meditation
Memories	What are the most significant events from my childhood?	1	Curiosity
Memories	what happened when i was little	0	Curiosity
Memories	How do I improve my memory for exams?	1	Education
Memories	how to remember things better	0	Education
Memories	What are the benefits of nostalgia?	1	Psychology
Memories	what makes me happy as a child	0	Psychology
Memories	How to retrieve lost memories?	1	Medical
Memories	I forgot something I knew what can i do	0	Medical
Memories	What is the science behind nostalgia?	1	Knowledge
Memories	nostalgia means	0	Knowledge
Memories	How to preserve family memories?	1	Relationships
Memories	what are memories about family	0	Relationships
Milestones	What are the key milestones in project management?	1	Binary_label=1	User_information_need=project_management

Milestones	What are some big milestones?	0	Binary_label=0	User_information_need=milestones

Milestones	How to track and manage project milestones?	1	Binary_label=1	User_information_need=project_management

Milestones	What do you mean by milestones?	0	Binary_label=0	User_information_need=milestones

Milestones	How to set effective project milestones?	1	Binary_label=1	User_information_need=project_management

Milestones	Are milestones important in a project?	0	Binary_label=0	User_information_need=importance

Milestones	What are the types of project milestones?	1	Binary_label=1	User_information_need=project_management

Milestones	What are some examples of milestones in life?	0	Binary_label=0	User_information_need=personal_development

Milestones	How to measure the success of project milestones?	1	Binary_label=1	User_information_need=project_evaluation

Milestones	What are milestones in a relationship?	0	Binary_label=0	User_information_need=relationship_management

Milestones	How to achieve business milestones quickly?	1	Binary_label=1	User_information_need=business_growth

Milestones	What are some common milestones in a career?	0	Binary_label=0	User_information_need=career_advancement
Mindfulness	How to practice mindfulness meditation for beginners?	1	Defining Mindfulness Goals
Mindfulness	What mindfulness means in everyday life	0	Exploring Mindfulness Concepts
Mindfulness	What are the benefits of mindfulness for stress management?	1	Discovering Mindfulness Benefits
Mindfulness	How do I practice mindfulness in my daily routine?	0	Developing Mindfulness Habits
Mindfulness	What is the relationship between mindfulness and mental health?	1	Mindfulness and Mental Health
Mindfulness	What are some mindfulness techniques for anxiety?	0	Managing Mindfulness Strategies
Mindfulness	How to use mindfulness for improving emotional regulation?	1	Empowering Mindfulness Skills
Mindfulness	What is the role of mindfulness in enhancing creativity?	0	Unlocking Mindfulness Potential
Mindfulness	How to practice mindfulness in the workplace?	1	Practicing Mindfulness at Work
Mindfulness	What are the key principles of mindfulness?	0	Understanding Mindfulness Fundamentals
Mindfulness	How does mindfulness affect physical health?	1	Mindfulness and Physical Health
Motivation	What are the most effective strategies to boost employee motivation in a call center?[TAB]1[TAB]Improving employee motivation in a call center setting
Motivation	How to get motivated when everything seems hopeless?[TAB]0[TAB]Finding ways to cope with feeling unmotivated
Motivation	What are the key performance indicators for measuring employee motivation?[TAB]1[TAB]Identifying and tracking KPIs for employee motivation
Motivation	What is the best way to keep myself motivated during a long-term project?[TAB]1[TAB]Staying motivated during long-term projects
Motivation	What are some common motivational theories and models?[TAB]1[TAB]Exploring motivational theories and models
Motivation	How can I motivate my team members to perform better in their tasks?[TAB]1[TAB]Strategies for team motivation
Motivation	What is the relationship between motivation and productivity?[TAB]1[TAB]Understanding the connection between motivation and productivity
Motivation	What are some simple yet effective ways to boost employee morale?[TAB]1[TAB]Improving employee morale
Motivation	What are the main obstacles that hinder employee motivation?[TAB]1[TAB]Common barriers to employee motivation
Motivation	What are some motivational quotes and sayings that can inspire me?[TAB]1[TAB]Motivational quotes and sayings
Motivation	How can I create a motivational plan for myself to achieve my goals?[TAB]1[TAB]Creating a personal motivation plan
Motivation	What is the difference between intrinsic and extrinsic motivation?[TAB]1[TAB]Intrinsic vs extrinsic motivation
Motivation	What are some signs that indicate someone is demotivated?[TAB]1[TAB]Recognizing signs of demotivation
Motivation	How can I use music to boost my motivation?[TAB]1[TAB]The motivational power of music
Motivation	What are some effective ways to overcome procrastination and stay motivated?[TAB]1[TAB]Overcoming procrastination and staying motivated
Motivation	What are the benefits of setting achievable goals for motivation?[TAB]1[TAB]The benefits of setting achievable goals
Movies	What are the top-grossing films of 2022?	1	Information
Movies	What are some good movies?	0
Movies	Which movie won the most Oscars?	1	Information
Movies	What are movies?	0
Movies	What is the best movie to watch during a road trip?	1	Recommendation
Movies	What movies are coming out this year?	0
Movies	What is the runtime of Inception?	1	Information
Movies	What movie is set in space?	0
Movies	Who are the main cast members of The Shawshank Redemption?	1	Information
Movies	What kind of movies do you like?	0
Movies	What are the different types of horror movies?	1	Information
Movies	Do you like horror movies?	0
Music	What are the top 10 most popular songs in 2023?	1	Genre Information
Music	What is music?	0	Genre Information
Music	What is the average tempo of a jazz song?	1	Music Characteristics
Music	What is the history of jazz music	0	Music Information
Music	How to write a pop song	1	Creative Guidance
Music	What is music to someone	0	Philosophical Meaning
Music	What is the definition of a musical instrument	1	Music Definitions
Music	What music is	0	General Knowledge
Music	How to read sheet music	1	Skill Development
Music	What is the role of music in society	0	Social Impact
Music	How to record a song with good audio quality	1	Tutorial Instructions
Music	What does music mean	0	Philosophical Meaning
Music	How to create a music playlist	1	Skill Development
Music	What is music therapy	0	Benefits Information
Music	How to compose a classical music piece	1	Creative Guidance
Music	What music do people like	0	General Interest
Music	How to create a music video	1	Tutorial Instructions
Music	What is the future of music	0	Future Prediction
Music	How to write a musical for stage	1	Creative Guidance
Music	What is the impact of music on mental health	0	Benefits Information
Music	How to produce electronic dance music	1	Tutorial Instructions
Music	What music is the best	0	Subjective Opinion
Music	How to learn music theory	1	Skill Development
Music	What is the history of rock music	0	Music Information
Nature	What are the primary causes of deforestation?	1	Impact_analysis
Nature	Why is nature important for human survival	0	Impact_analysis
Nature	What are some strategies for sustainable eco-tourism in the Amazon rainforest?	1	Solution
Nature	What is the meaning of nature	0	Impact_analysis
Nature	How does climate change affect global ecosystems?	1	Impact_analysis
Nature	What is the nature of the relationship between humans and animals	0	Impact_analysis
Nature	What are the benefits of urban forestry?	1	Solution
Nature	What is the nature of nature	0	Impact_analysis
Nature	How can we reduce plastic pollution in our oceans?	1	Solution
Nature	What does nature mean to me	0	Impact_analysis
Nature	How does reforestation help combat climate change?	1	Solution
Nature	What is the concept of nature	0	Impact_analysis
Nature	What are the effects of pollution on the environment?	1	Impact_analysis
Nature	What is the nature of humanity's relationship with nature	0	Impact_analysis
Nature	What are some ways to conserve water in dry regions?	1	Solution
Nature	What is the essence of nature	0	Impact_analysis
Nature	How does conservation efforts protect endangered species?	1	Solution
Nature	What is the nature of the earth	0	Impact_analysis
Nature	What are some strategies for mitigating the effects of natural disasters?	1	Solution
Nature	What is the role of nature in our daily lives	0	Impact_analysis
Nature	How does climate change affect marine life?	1	Impact_analysis
Nature	What is the nature of the human experience	0	Impact_analysis
Nature	What are the benefits of conserving biodiversity?	1	Solution
Nature	What is the definition of nature	0	Impact_analysis
Networking	How to set up a home network with Wi-Fi and Ethernet connections?	1	Learn
Networking	What's the best way to set up a home network with Wi-Fi and Ethernet connections?	0	Learn
Networking	What are the common networking protocols used in IT?	1	Learn
Networking	What's the difference between a router and a switch?	0	Learn
Networking	How to secure my network from hacking attempts and malware?	1	Learn
Networking	How do I troubleshoot a slow network?	0	Learn
Networking	What are the key components of a network architecture?	1	Learn
Networking	How can I optimize my network for online gaming?	0	Learn
Networking	What are the common networking mistakes to avoid?	1	Learn
Networking	How to design a network for multiple devices?	0	Learn
Networking	What is the best way to implement Quality of Service (QoS) in a network?	1	Learn
Networking	How to set up a virtual private network (VPN)?	0	Learn
Networking	What are the advantages of cloud networking?	1	Learn
Networking	How can I secure my network from Wi-Fi hacking?	0	Learn
Networking	What is the difference between a wired and wireless network?	1	Learn
Networking	How do I troubleshoot a network connectivity issue?	0	Learn
Networking	What are the best network management tools?	1	Learn
Networking	How to configure a network for IoT devices?	0	Learn
Networking	What are the common network security threats?	1	Learn
Networking	How can I improve network bandwidth?	0	Learn
Networking	What is the purpose of a network operating system?	1	Learn
Networking	How to optimize network performance?	0	Learn
Nutrition	What are the recommended daily intake of calories for a 35-year-old woman?	1	Information_on_health_guidelines
Nutrition	What do you think is a good diet?	0	Opinion_on_nutrition
Nutrition	What are the essential nutrients required for a balanced diet?	1	Facts_on_nutrition
Nutrition	Can I eat too much protein?	0	Concern_about_specific_macronutrient
Nutrition	What are the health benefits of a high-fiber diet?	1	Facts_on_nutrition
Nutrition	What are the top 5 healthiest foods?	0	Subjective_list
Nutrition	How does a low-carb diet affect blood sugar levels?	1	Information_on_specific_diet
Nutrition	What foods are good for my digestive system?	0	Vague_request
Nutrition	What is the recommended daily intake of iron for a male adult?	1	Facts_on_nutrition
Nutrition	Why do I feel tired all the time?	0	Symptom_description
Nutrition	What are the benefits of eating foods rich in omega-3 fatty acids?	1	Facts_on_nutrition
Nutrition	How do I start a diet for weight loss?	0	Vague_request
Office	What is the average cost of renting an office in New York City?[	1	Office rental costs
Office	What does an office look like?[	0	Office description
Office	How do I plan a meeting in Microsoft Office?[	1	Office software tutorials
Office	What is a typical office layout?[	0	Office design inspiration
Office	What is the best office chair for back pain?[	1	Product recommendations
Office	What is an office party like?[	0	Office social events
Office	How do I set up an office network?[	1	IT tutorials
Office	What does an office building look like?[	0	Architecture styles
Office	How do I manage office finances?[	1	Financial planning
Office	What are office supplies used for?[	0	Office supplies list
Office	How do I optimize office space?[	1	Productivity tips
Office	What is the average office temperature?[	0	Environmental comfort
Office	How do I use office software?[	1	Software tutorials
Office	What is a typical office schedule?[	0	Scheduling examples
Office	How do I decorate an office?[	1	Interior design
Office	What are office policies about?[	0	Company policies
Office	How do I maintain office equipment?[	1	Equipment maintenance
Office	What is an office tour like?[	0	Office tours
Office	How do I handle office conflicts?[	1	Conflict resolution
Office	What are office hours?[	0	Work schedule
Organization	How to create a business organizational chart	1	Plan an organizational structure
Organization	What is the ideal organizational structure for a small business	0	Tell me about organizational charts
Organization	How to create an organizational chart in PowerPoint	1	Use a software for organizational chart creation
Organization	What is organizational development in business	0	Tell me about organizational structure types
Organization	How to set up a home office organizational system	1	Create a home office layout
Organization	What is the purpose of organizational change management	0	Discuss organizational change process
Organization	How to implement organizational learning and development	1	Train employees in new skills
Organization	What are the key characteristics of a well-organized workspace	0	Tell me about workspace design
Organization	How to develop an organizational culture	1	Promote company values
Organization	What is the role of organizational design in business	0	Explain organizational behavior
Organization	How to use organizational metrics to measure performance	1	Track key performance indicators
Organization	What is the relationship between organizational leadership and productivity	0	Discuss leadership styles
Parenting	What are the recommended daily routines for a 2-year-old child?	1	Care
Parenting	Parenting tips for toddlers	0	Care
Parenting	How do I establish a consistent sleep schedule for my newborn?	1	Baby
Parenting	Parenting advice from a child development specialist	0	Baby
Parenting	What is the best way to discipline a 5-year-old child who throws tantrums?	1	Discipline
Parenting	Discipline techniques for parents	0	Discipline
Parenting	How do I create a safe play environment for my child at home?	1	Safety
Parenting	Safe parenting products for children	0	Safety
Parenting	What are some fun educational activities for preschoolers?	1	Edutainment
Parenting	Fun activities for kids	0	Edutainment
Parenting	How do I support my child's emotional development during puberty?	1	Teen
Parenting	Teenage parenting issues	0	Teen
Parenting	What are the benefits of reading to my child?	1	Literacy
Parenting	Parenting and reading	0	Literacy
Parenting	How can I manage my child's screen time effectively?	1	Discipline
Parenting	Excessive screen time and parenting	0	Discipline
Parenting	What are some effective ways to communicate with my teenager?	1	Teen
Parenting	Parent teenager communication	0	Teen
Parenting	How do I handle a picky eater child?	1	Health
Parenting	Eating disorders in children	0	Health
Parenting	What are some healthy snack options for a 3-year-old child?	1	Health
Parenting	Healthy eating habits for kids	0	Health
Parenting	What are the signs of bullying in children?	1	Safety
Parenting	Bullying in schools	0	Safety
Parenting	How do I support my child's social skills development?	1	Social
Parenting	Social skills for children	0	Social
Parenting	What are some ways to reduce conflict between siblings?	1	Family
Parenting	Sibling rivalry	0	Family
Pets	What are the average monthly costs for owning a dog?	1	Money
Pets	What pets are good for apartment living?	1	Money
Pets	How to care for a dog's coat?	1	Money
Pets	What kind of food do cats like?	1	Nutrition
Pets	How to make my cat purr?	1	Behavior
Pets	What are the benefits of having a cat?	1	Health
Pets	What are the top dog breeds?	1	Fun
Pets	How often should I take my dog to the vet?	1	Health
Pets	Do cats and dogs get along?	1	Behavior
Pets	What is the average lifespan of a cat?	1	Health
Pets	What type of pet is best for kids?	1	Fun
Pets	Pets are amazing, I love them	0	N/A
Pets	I have pets at home	0	N/A
Pets	I want to learn more about pets	0	N/A
Pets	How long do pets live?	0	N/A
Pets	What is the best pet?	0	N/A
Pets	I'm thinking of getting a pet	0	N/A
Pets	Pet food is expensive	0	N/A
Pets	I want to know about dog care	0	N/A
Pets	What kind of animals are pets?	0	N/A
Pets	I have a pet that is sick	0	N/A
Photography	How do I set up a tripod for a DSLR camera?	1	Buying equipment
Photography	What is the best camera lens for beginners?	0	
Photography	How do I edit a photo in Lightroom?	1	Software skills
Photography	What is photography all about?	0	
Photography	How do I take a good sunset photo?	1	Camera techniques
Photography	What is the meaning of photography?	0	
Photography	How do I print high-quality photos at home?	1	Printing techniques
Photography	How do I make a photo look better?	0	
Photography	What are the best photography apps for Android?	1	Software tools
Photography	What does photography mean in a different language?	0	
Photography	How do I shoot a wedding with a single lens?	1	Camera techniques
Photography	How to make photography more enjoyable	0	
Photography	What is the best camera brand for wildlife photography?	1	Product recommendations
Photography	What are some general photography tips	0	
Photography	How do I create a photography portfolio online?	1	Career development
Photography	How can I get inspired by photography	0	
Photography	What is the best camera for video production?	1	Product recommendations
Photography	What does photography do for me	0	
Photography	How do I set up a home studio for photography?	1	Studio setup
Photography	How can I start a photography business?	0	
Photography	What is the importance of lighting in photography?	1	Camera techniques
Photography	What are some famous photographers	0	
Photography	How do I improve my photography skills quickly?	1	Self-improvement
Photography	What are some photography styles	0	
Photography	How do I choose the right camera settings for a portrait?	1	Camera techniques
Photography	What are the photography competitions	0	
Photography	What is photography education like?	1	Education and training
Podcasts	What is the most popular podcast in 2023?	1	Information
Podcasts	How do podcasts work	0
Podcasts	What are the best true crime podcasts?	1	Recommendation
Podcasts	Find a podcast about conspiracy theories	0
Podcasts	How do I subscribe to a podcast on Apple Podcasts?	1	Instructions
Podcasts	What's the best way to record a podcast	0
Podcasts	Which podcasts are available on Spotify?	1	Fact
Podcasts	I want to listen to podcasts about history	0
Podcasts	What is the history of podcasting?	1	Information
Podcasts	Find podcasts similar to The Joe Rogan Experience	0
Podcasts	How do I create a podcast for beginners?	1	Instructions
Podcasts	What is a podcast platform	0
Podcasts	Which podcasts are popular among young adults?	1	Fact
Podcasts	I'm looking for a podcast about technology news	0
Politics	What are the current global policies regarding climate change?	1	Tutorial
Politics	What is the politics behind climate change?	0	Knowledge
Politics	What is the most influential political ideology in the United States?	1	Fact
Politics	What is the impact of politics on the environment?	0	Understanding
Politics	What are the key figures in modern-day politics?	1	Information
Politics	What is the meaning of politics?	0	Discussion
Politics	Who are the main candidates for the next presidential election?	1	Election
Politics	How does politics affect society?	0	Insight
Politics	What are the major political parties in the UK?	1	Information
Politics	What is the relationship between politics and economics?	0	Analysis
Politics	What is the role of the head of state in the government?	1	Fact
Politics	How do politics shape our daily lives?	0	Insight
Protection	How do I protect my online accounts from hacking?	1	Personal data protection
Protection	Protect my identity	0	Identity security
Protection	What are the best practices for protecting against cyber threats?	1	Threat prevention
Protection	Protect myself from cyber attacks	0	Safety measures
Protection	How do I password-protect my computer?	1	Access control
Protection	Keep me safe online	0	General security
Protection	What are the most common ways to protect my home from intruders?	1	Household security
Protection	Protect my home	0	Dwelling safety
Protection	How do I secure my financial information?	1	Financial security
Protection	Protect my money	0	Assets safety
Protection	What are the best methods for protecting my personal data?	1	Data protection
Protection	Protect my data	0	Personal information safety
Reading	What is the definition of reading?	1	Terms and definitions
Reading	What does reading mean	0
Reading	How to improve reading comprehension in children	1	Instruction or guidance
Reading	How can I improve reading skills	0
Reading	What are the benefits of reading for adults	1	Benefits or advantages
Reading	What are the benefits of reading	0
Reading	How to speed read efficiently	1	Skills or techniques
Reading	How can I read faster	0
Reading	What is the best reading strategy for improving vocabulary	1	Strategies or methods
Reading	What are some good ways to improve reading skills	0
Reading	How to teach reading to a non-reader	1	Instruction or guidance
Reading	How to teach reading	0
Reading	What are the types of reading comprehension strategies	1	Knowledge or classification
Reading	What is reading comprehension	0
Reading	How to analyze a reading material	1	Analysis or evaluation
Reading	What does analysis mean in reading	0
Reading	What are the different types of reading materials	1	Categorization
Reading	What types of reading materials exist	0
Reading	How to evaluate a reading source	1	Evaluation or judgment
Reading	Is this a good reading source	0
Recycling	What are the steps to recycle paper?	1	Intent_to_learn
Recycling	How can I recycle?	0	Intent_to_learn
Recycling	What are the benefits of recycling?	1	Intent_to_learn
Recycling	Is recycling good for the environment?	0	Intent_to_learn
Recycling	How does recycling help reduce waste?	1	Intent_to_learn
Recycling	What happens to recycled materials?	0	Intent_to_learn
Recycling	What are the different types of recyclable materials?	1	Intent_to_learn
Recycling	What materials can I recycle?	0	Intent_to_learn
Recycling	How do I start a recycling program at work?	1	Intent_to_learn
Recycling	How can I recycle electronics?	0	Intent_to_learn
Recycling	What are the common recycling mistakes to avoid?	1	Intent_to_learn
Recycling	How can I reduce, reuse, recycle?	0	Intent_to_learn
Recycling	What is the recycling process?	1	Intent_to_learn
Recycling	How do I prepare my recyclables for collection?	0	Intent_to_learn
Recycling	What are the environmental benefits of recycling?	1	Intent_to_learn
Recycling	What is the impact of recycling on climate change?	0	Intent_to_learn
Recycling	How can I recycle plastics?	1	Intent_to_learn
Recycling	What is the difference between recyclable and non-recyclable materials?	0	Intent_to_learn
Recycling	How do I report non-recyclable materials?	1	Intent_to_learn
Recycling	What are the recycling regulations in my area?	0	Intent_to_learn
Recycling	How can I get involved in local recycling initiatives?	1	Intent_to_learn
Relationships	What are the essential traits of a healthy relationship?	1	Goal: Determine what makes a relationship successful
Relationships	What do people think is important in a relationship?	0	User curiosity
Relationships	How can I improve communication with my partner?	1	Goal: Develop effective communication skills
Relationships	What are some good conversation starters for couples?	0	Seeking ideas for interactions
Relationships	What are the signs of a toxic relationship?	1	Goal: Identify unhealthy patterns
Relationships	Why do people stay in toxic relationships?	0	Analyzing motivations
Relationships	What are some tips for building trust in a relationship?	1	Goal: Establish trust
Relationships	How can I trust my partner if I have trust issues?	0	User seeking advice
Relationships	What are the different types of relationships (romantic, friendships, etc.)?	1	Goal: Understand relationship types
Relationships	What makes a relationship meaningful?	0	User pondering life
Relationships	How can I maintain intimacy in a long-distance relationship?	1	Goal: Sustain emotional connection
Relationships	What are some common challenges faced by couples in long-distance relationships?	0	User seeking insight
Relationships	What is the importance of commitment in a relationship?	1	Goal: Understand the value of commitment
Relationships	Why do people struggle with commitment in relationships?	0	User seeking explanations
Remote	How do I set up a universal remote for my TV?[	1	Setup remote control
Remote	What is the meaning of remote?[	0	User information
Remote	How to program a remote control?[	1	Programming remote
Remote	What's the difference between remote work and freelancing?[	0	Work comparison
Remote	How to get a remote job?[	1	Job search
Remote	What does remote-controlled car mean?[	0	Vehicle control
Remote	How to troubleshoot a remote mouse?[	1	Troubleshooting hardware
Remote	What does remote sensing mean in science?[	0	Scientific term
Remote	How to connect a remote to a projector?[	1	Setup technology
Remote	What's the difference between remote and local access?[	0	Computer access
Remote	How to pair a remote with a device?[	1	Device connection
Remote	What does remote health monitoring entail?[	0	Medical care
Remote	How to customize a remote control?[	1	Remotes customization
Repairs	How do I fix a leaky faucet?	1	Cost estimation
Repairs		what kind of tools do I need for a repair	0
Repairs	What are the steps to replace a car battery?	1	Part identification
Repairs		how to repair a car at home	0
Repairs	What is the procedure for repairing a damaged roof?	1	Safety precautions
Repairs		what do i need to repair a roof leak	0
Repairs	How do I fix a broken smartphone screen?	1	Part replacement cost
Repairs		how to fix a phone at home	0
Repairs	What are the common causes of appliance malfunction?	1	Failure prevention
Repairs		what causes a washing machine to stop working	0
Repairs	How do I troubleshoot a faulty electrical circuit?	1	Wiring diagram
Repairs		how to fix a electrical issue	0
Repairs	What is the process for fixing a clogged drain?	1	Plumbing tools
Repairs		how do you fix a slow drain	0
Repairs	How do I repair a cracked concrete floor?	1	Materials needed
Repairs		how to fix a concrete slab	0
Repairs	What are the steps to replace a faulty HVAC filter?	1	Filter types
Repairs		how to maintain a heating and cooling system	0
Repairs	How do I fix a broken door hinge?	1	Tightening procedure
Repairs		how to repair a door	0
Repairs	What is the procedure for repairing a damaged engine?	1	Engine specifications
Repairs		how to repair a car engine	0
Repairs	How do I fix a leaky pipe under the sink?	1	Pipe replacement cost
Repairs		how do i fix a pipe leak	0
Safety	How do I secure my home from potential burglars?	1	Protection
Safety	Who can I report if I see suspicious activity in my neighborhood?	1	Information
Safety	What are the common causes of workplace accidents?	1	Facts
Safety	How do I perform a fire safety inspection in my office?	1	Instructions
Safety	What are the most effective ways to prevent slipping and falling in the workplace?	1	Facts
Safety	What safety measures can I take to protect my children from online predators?	1	Security
Safety	How do I choose a safe neighborhood to live in?	1	Guidance
Safety	What are the legal requirements for workplace safety in my state?	1	Laws
Safety	How do I create a family emergency plan in case of a natural disaster?	1	Instructions
Safety	What are the most common types of natural disasters that occur in my area?	1	Facts
Safety	How can I ensure the safety of my pets during a power outage?	1	Care
Safety	What safety equipment is required for a home gym?	1	Equipment
Safety	How do I stay safe while hiking in remote areas?	1	Safety
Safety	What are the warning signs of a potential gas leak?	1	Facts
Safety	How do I perform a home safety audit to identify potential hazards?	1	Instructions
Safety	What are the legal consequences of violating workplace safety regulations?	1	Laws
Safety	How can I protect my home from a flood?	1	Solutions
Safety	What are the common symptoms of a fire in my home?	1	Facts
Safety	How do I ensure the safety of my children during a school bus ride?	1	Safety
Safety	What are the safety procedures for traveling during severe weather?	1	Instructions
Safety	What are the health risks associated with workplace chemicals?	1	Facts
Seasons	What are the typical weather conditions during spring in the northern hemisphere?	1	Weather information
Seasons	When is spring	0	General knowledge
Seasons	What are the three main seasons in the Northern Hemisphere?	1	Description of seasons
Seasons	What is the meaning of winter	0	Definition
Seasons	What is the average temperature in the summer in New York City?	1	Climatic information
