topic	initial_request	binary_label	user_information_need
Remote    Can I control my computer from another place?    1    Looking for remote access to computer but method is vague.
Remote    What are the best remote team collaboration tools?    0    Find out about tools for remote team collaboration.
Remote    What tools do remote teams use?    1    Want to know about tools for remote work, but it's not specific.
Remote    How does remote work impact employee productivity?    0    Understand the effect of remote work on productivity.
Remote    Does working from home make people lazy?    1    Looking for effects of remote work on work ethic, but it's phrased negatively.
Remote    What security measures are necessary for remote work?    0    Learn about security for remote work.
Remote    How do I keep my computer safe when working away?    1    Seeking information on security for remote computer use, but it's unclear what kind.
Repairs    What are the steps to repair a broken appliance?    0    Learn about the process of repairing appliances.
Repairs    How to fix things?    1    Seeking information on repair but unclear what needs fixing.
Repairs    What tools are needed for basic repairs?    0    Find out about necessary tools for repairs.
Repairs    What do I need to fix stuff?    1    Looking for information on necessary items for repair but vague.
Repairs    How do I find a professional repair service?    0    Learn about finding professional repair services.
Repairs    Where can I get things fixed?    1    Want to know where to get repairs done but not specific.
Repairs    What are common mistakes to avoid during DIY repairs?    0    Understand common mistakes in DIY repairs.
Repairs    What should I watch out for when fixing?    1    Seeking information on potential pitfalls in repair but not specific.
Repairs    How can I prevent future repairs on my devices?    0    Learn about preventive measures for future repairs.
Repairs    How can I make things last longer?    1    Looking for ways to extend lifespan of items but not specific to repairs.
Safety    What are the most common workplace safety hazards?    0    Identify common workplace safety risks.
Safety    Is my workplace safe?    1    Concerned about workplace safety but lacks specificity.
Safety    How can I prevent accidents at home?    0    Learn about home safety precautions.
Safety    What about accidents?    1    Seeking information on accidents but intent is unclear.
Safety    What are the safety protocols for natural disasters?    0    Understand safety measures for natural disasters.
Safety    What happens during disasters?    1    Looking for information on disaster response but lacks clarity.
Safety    How do I protect my personal data online?    0    Learn about online data protection methods.
Safety    How can I be safe on the internet?    1    Concerned about internet safety but vague on what aspect.
Safety    What are the symptoms of food poisoning?    0    Identify signs of food poisoning.
Safety    What if I ate something bad?    1    Seeking information on food-related illnesses but not specific.
Seasons    What are the four seasons in the Northern Hemisphere?    0    Identify the seasons in the Northern Hemisphere.
Seasons    What seasons are there?    1    Seeking information about seasons but lacks specificity.
Seasons    How do seasonal changes affect plant growth?    0    Understand the impact of seasons on plant growth.
Seasons    Do seasons impact how things grow?    1    Looking for effects of seasons on growth but vague on what kind.
Seasons    What are the characteristics of each season?    0    Learn about the distinct characteristics of each season.
Seasons    What's different about each one?    1    Want to know about seasonal differences but not specific on characteristics.
Seasons    How do seasons influence holiday celebrations?    0    Find out about the relationship between seasons and holidays.
Seasons    Are holidays tied to seasons?    1    Seeking connection between seasons and holidays but not directly stated.
Seasons    What is the scientific explanation for the changing seasons?    0    Understand the scientific reason for seasonal changes.
Seasons    Why do seasons change?    1    Looking for the reason behind seasonal changes but lacks specificity.
Sharing    What are the benefits of sharing knowledge with others?    0    Understand the advantages of sharing knowledge.
Sharing    What about sharing?    1    Seeking information about sharing but intent is unclear.
Sharing    How can I share my skills with the community?    0    Learn about ways to share skills with the community.
Sharing    Can people share things?    1    Looking for information on sharing but vague on what is being shared.
Sharing    What are the best practices for sharing files securely online?    0    Find out about secure online file sharing methods.
Sharing    How do people share stuff on the internet?    1    Want to know about online sharing but not specific on security or type.
Sharing    What are the social benefits of sharing resources with neighbors?    0    Learn about social advantages of sharing resources locally.
Sharing    Does sharing help people?    1    Looking for benefits of sharing but not specific on type or context.
Sharing    How can I set up a sharing economy platform?    0    Understand the process of creating a sharing economy platform.
Sharing    What is that thing where people share?    1    Seeking information on a sharing concept but unclear what it refers to.
Shopping    What are the best online shopping platforms?    0    Find the most popular e-commerce websites.
Shopping    What's good for shopping?    1    Looking for shopping options but unclear on what kind.
Shopping    How do I track my package after ordering online?    0    Understand the process of tracking shipments.
Shopping    Can I follow my stuff?    1    Want to track something after purchase, but method is vague.
Shopping    What are the benefits of shopping during sales?    0    Learn about advantages of purchasing during discounts.
Shopping    Is it good to buy when it's on sale?    1    Seeking information on timing of purchases but lacks clarity.
Shopping    How do I return a product I bought online?    0    Find out the process for returning items.
Shopping    What if I don't like it?    1    Looking for information on returning items but doesn't specify the process.
Shopping    What are the most popular shopping days of the year?    0    Identify peak shopping days for best deals.
Shopping    When should I go shopping?    1    Want to know the best time to shop but lacks specificity.
Skills    What are the most in-demand skills for a data scientist?    0    Identify key skills required for a data scientist position.
Skills    What skills are needed?    1    Seeking information on necessary skills but lacks specificity.
Skills    How can I improve my public speaking skills?    0    Learn methods to enhance public speaking abilities.
Skills    Can I get better at talking?    1    Want to improve verbal communication but query is vague.
Skills    What programming languages are essential for a career in AI?    0    Determine crucial programming languages for AI career.
Skills    What about programming for AI?    1    Interested in AI programming but lacks clarity on what is sought.
Skills    How do I develop my leadership skills in a team setting?    0    Find ways to improve leadership skills within a team.
Skills    How can I be a better leader?    1    Seeking leadership improvement but lacks context.
Skills    What are the key skills for a successful project manager?    0    Identify essential skills for project management.
Skills    What makes a project manager good?    1    Looking for qualities of a successful project manager but is imprecise.
Sleep    What are the recommended hours of sleep for adults?    0    Understand sleep duration guidelines for adults.
Sleep    What about sleep?    1    Seeking information about sleep but intent is unclear.
Sleep    How does sleep affect mental health?    0    Learn about the impact of sleep on mental well-being.
Sleep    Does sleep make a difference?    1    Looking for effects of sleep but vague on what kind.
Sleep    What are the stages of sleep and their characteristics?    0    Find out about sleep stages and their features.
Sleep    What happens when we sleep?    1    Want to know about sleep processes, but it's not specific.
Sleep    What are common sleep disorders and their symptoms?    0    Learn about sleep disorders and their signs.
Sleep    How can sleep be improved?    1    Looking for ways to enhance sleep but not specific on methods.
Sleep    How can insomnia be treated?    0    Understand treatment options for insomnia.
Sleep    What can be done for better rest?    1    Seeking information on improving rest, but it's unclear what methods.
Social    What are the benefits of social media for businesses?    0    Understand how social media can benefit businesses.
Social    What about social media?    1    Seeking information about social media but intent is unclear.
Social    How can I make friends in a new city?    0    Learn about making social connections in a new location.
Social    How to meet people?    1    Looking for ways to meet people but vague on the context.
Social    What are the most popular social media platforms?    0    Find out about popular social media platforms.
Social    What are people using these days?    1    Want to know about current social media trends but not specific.
Social    How can I improve my social skills?    0    Learn about self-improvement in social interactions.
Social    How to be more social?    1    Looking for ways to be more social but not specific on skills.
Social    What are the effects of social isolation on mental health?    0    Understand the impact of social isolation on mental well-being.
Social    Does being alone affect you?    1    Seeking information on effects of solitude but it's unclear on what aspect.
Sports    What are the rules of basketball?    0    Understand the basic rules of basketball.
Sports    What's the deal with basketball?    1    Seeking information about basketball but intent is unclear.
Sports    How do athletes train for marathons?    0    Learn about marathon training methods.
Sports    Do athletes run a lot?    1    Looking for information on athlete training but vague on specifics.
Sports    What are the most popular sports in the world?    0    Find out about globally popular sports.
Sports    What sports are popular?    1    Want to know about popular sports but lacks specificity.
Sports    How does scoring work in football?    0    Understand football scoring system.
Sports    How do points work in football?    1    Seeking information on football scoring but not clearly stated.
Sports    What equipment is necessary for golf?    0    Learn about necessary golf equipment.
Sports    What do golfers need?    1    Looking for information on golf necessities but not specific.
Stress    What are the primary causes of stress?    0    Understand contributing factors to stress.
Stress    What about stress?    1    Seeking information about stress but intent is unclear.
Stress    How does stress affect mental health?    0    Learn about the impact of stress on mental well-being.
Stress    Does stress make people feel bad?    1    Looking for effects of stress but vague on what kind.
Stress    What are effective stress management techniques?    0    Find out about strategies for managing stress.
Stress    How can stress be made better?    1    Want to know about improving stress but it's not specific on methods.
Stress    What are the physical symptoms of stress?    0    Learn about physical manifestations of stress.
Stress    How do people feel when stressed?    1    Looking for ways people feel when stressed but not specific on symptoms.
Stress    How can stress be measured or diagnosed?    0    Understand methodologies for assessing stress levels.
Stress    How do they know if someone is stressed?    1    Seeking information on identifying stress, but it's unclear how.
Sustainability    What are the key components of sustainable development?    0    Understand the main elements of sustainability.
Sustainability    What's sustainability about?    1    Seeking general information on sustainability but lacks clarity.
Sustainability    How can businesses implement sustainable practices?    0    Learn about sustainable practices for businesses.
Sustainability    Are companies doing anything for the environment?    1    Looking for information on corporate environmental actions but vague.
Sustainability    What are the economic benefits of sustainability?    0    Find out about the financial advantages of sustainability.
Sustainability    Does being sustainable save money?    1    Want to know about potential cost savings but not specific to sustainability.
Sustainability    How does sustainability impact food production?    0    Understand the relationship between sustainability and food production.
Sustainability    What about sustainable food?    1    Seeking information on sustainable food but lacks specificity.
Sustainability    What role does government play in promoting sustainability?    0    Learn about government's role in sustainability initiatives.
Sustainability    What are they doing to help the planet?    1    Looking for information on environmental help but unclear who or what.
Technology    What are the latest advancements in artificial intelligence?    0    Stay updated on recent AI developments.
Technology    What's new with tech?    1    Seeking general information about technology but lacks specificity.
Technology    How do I set up a home network using Wi-Fi 6?    0    Learn about setting up a home Wi-Fi 6 network.
Technology    Can you help me with my internet?    1    Needing help with internet but the issue is unclear.
Technology    What are the benefits of using cloud computing for businesses?    0    Understand advantages of cloud computing for companies.
Technology    Is cloud stuff good for work?    1    Looking for information on cloud services but lacks clarity on purpose.
Technology    How can I protect my personal data online?    0    Learn about online data protection methods.
Technology    How do I stay safe?    1    Seeking online safety information but not specific on what aspect.
Technology    What are the current trends in cybersecurity threats?    0    Stay informed about recent cybersecurity threats.
Technology    Are there a lot of hackers?    1    Concerned about hacking but the query is vague.
Theater    What are the different types of theater performances?    0    Understand varieties of theater performances.
Theater    What's theater about?    1    Seeking information about theater but intent is unclear.
Theater    How do I get theater tickets online?    0    Learn about the process of buying theater tickets online.
Theater    Can you get tickets somewhere?    1    Looking for ways to obtain tickets, but it's vague on the method.
Theater    What are the key elements of theater production?    0    Find out about essential components of theater production.
Theater    What makes a theater show?    1    Want to know about components of a theater show, but it's not specific.
Theater    Who are the main people involved in a theater production?    0    Learn about the key roles in theater production.
Theater    Who does what in theater?    1    Looking for information on theater roles, but it's unclear and vague.
Theater    How has theater evolved over the centuries?    0    Understand the historical development of theater.
Theater    How has it changed?    1    Seeking information on changes in theater, but it's unclear over what period.
Time    What is the current time?    0    Know the present time.
Time    What about time?    1    Seeking information about time but intent is unclear.
Time    How does daylight saving time work?    0    Understand the mechanism of daylight saving time.
Time    Is time different somewhere?    1    Looking for variations in time but vague on location or context.
Time    What are the different time zones?    0    Learn about various time zones around the world.
Time    How do times differ?    1    Want to know about time differences but not specific on what kind.
Time    How to schedule appointments across different time zones?    0    Find out about scheduling across time zones.
Time    How to meet people at the right time?    1    Looking for ways to coordinate meetings but not mentioning time zones.
Time    What is the history of timekeeping?    0    Understand the evolution of timekeeping methods.
Time    How did they keep track before?    1    Seeking information on historical timekeeping but it's unclear what methods.
Traditions    What are some common wedding traditions?    0    Learn about typical wedding customs.
Traditions    What's the deal with weddings?    1    Seeking information about weddings but intent is unclear.
Traditions    How do different cultures celebrate holidays?    0    Understand cultural variations in holiday celebrations.
Traditions    Do people still do holiday stuff?    1    Looking for information on holiday practices but vague on what kind.
Traditions    What are traditional foods for Thanksgiving?    0    Find out about classic Thanksgiving dishes.
Traditions    What do people eat on holidays?    1    Want to know about holiday foods, but it's not specific to a holiday.
Traditions    What are some unique cultural traditions from around the world?    0    Learn about distinctive global cultural practices.
Traditions    Are there weird customs somewhere?    1    Looking for unusual customs but not specifying where or what kind.
Traditions    How are traditions passed down through generations?    0    Understand methods of preserving cultural heritage.
Traditions    How do people keep doing the same things?    1    Seeking information on maintaining customs over time, but it's unclear how.
Traveling	What are the cheapest ways to travel internationally?	0	Find affordable international travel options.
Traveling	How can I get somewhere?	1	Seeking travel information but method is unclear.
Traveling	What are the best travel destinations for solo travelers?	0	Discover solo-friendly travel locations.
Traveling	What are some good places to go?	1	Looking for travel suggestions but lacks specificity.
Traveling	How do I obtain a visa for travel to Europe?	0	Learn about European visa requirements.
Traveling	What do I need to travel?	1	Seeking necessary documents for travel but unclear on destination.
Traveling	What are the most efficient ways to pack for a long trip?	0	Find tips for efficient packing.
Traveling	How can I pack?	1	Looking for packing advice but lacks detail.
Traveling	What are the best travel insurance options for adventure sports?	0	Find insurance for adventure travel.
Traveling	What kind of insurance do travelers need?	1	Seeking travel insurance information but type is unclear.
Transportation    What are the different modes of transportation?    0    Understand types of transportation available.
Transportation    What about transportation?    1    Seeking information about transportation but intent is unclear.
Transportation    How do I get to the airport using public transportation?    0    Find out about public transportation options to the airport.
Transportation    Can I get to the airport easily?    1    Looking for transportation to the airport but unclear on mode.
Transportation    What are the benefits of using electric vehicles for transportation?    0    Learn about advantages of electric vehicles for transportation.
Transportation    Are electric vehicles good?    1    Want to know about electric vehicles but not specific to transportation benefits.
Transportation    How can I book a train ticket online for transportation?    0    Understand the process of online train ticket booking.
Transportation    How do I book a train?    1    Looking for ways to book a train but not specific on method.
Transportation    What are the safety features in modern transportation systems?    0    Learn about safety features in transportation.
Transportation    Is transportation safe?    1    Seeking information on transportation safety but not specific on features.
Volunteering    What are the benefits of volunteering in my community?    0    Understand local benefits of volunteering.
Volunteering    What about volunteering?    1    Seeking information about volunteering but intent is unclear.
Volunteering    How can I find volunteer opportunities near me?    0    Learn about finding local volunteer work.
Volunteering    Can I help somewhere?    1    Looking to help but vague on where or how.
Volunteering    What skills can I develop through volunteering?    0    Find out about skills gained from volunteering.
Volunteering    Does volunteering make me better?    1    Want to know about personal development through volunteering but it's not specific.
Volunteering    How many hours of volunteering are required for college applications?    0    Learn about volunteer hour requirements for college.
Volunteering    How much volunteering is needed for school?    1    Looking for volunteer requirements but not specific to college applications.
Volunteering    What are some volunteer opportunities for teenagers?    0    Understand volunteer options for teens.
Volunteering    What can teenagers do to help?    1    Seeking volunteer information for teenagers but not specific on opportunities.
Walking    What are the health benefits of regular walking?    0    Understand physical advantages of walking.
Walking    Is walking good for you?    1    Seeking information on walking's benefits but unclear what kind.
Walking    How can I improve my walking technique?    0    Learn about proper walking form and posture.
Walking    How do I walk better?    1    Looking to enhance walking but vague on what aspect.
Walking    What are the best shoes for walking long distances?    0    Find out about appropriate footwear for long walks.
Walking    What shoes should I wear?    1    Want to know about suitable shoes but not specific to walking.
Walking    How many calories are burned walking 5 miles?    0    Calculate caloric expenditure for a specific walking distance.
Walking    Does walking burn calories?    1    Seeking information on walking and calorie burn but not specific.
Walking    What are safety tips for walking alone at night?    0    Learn about safety precautions for solo night walking.
Walking    How can I be safe?    1    Looking for safety advice but not specific to walking or situation.
Weather    What is the current temperature in New York City?    0    Find out the current temperature in a specific location.
Weather    What's the weather like?    1    Seeking general information about the weather but lacks specificity.
Weather    How do meteorologists predict weather patterns?    0    Understand the methods used for weather forecasting.
Weather    Can you tell me about forecasting?    1    Interested in weather forecasting but the query is vague.
Weather    What are the effects of El Niño on global weather?    0    Learn about the impact of El Niño on weather patterns.
Weather    Does El Niño do something to the weather?    1    Looking for effects of El Niño but lacks clarity on what it does.
Weather    What are the warning signs of a tornado?    0    Identify the indicators of a potential tornado.
Weather    How do I know if a tornado is coming?    1    Seeking warning signs of a tornado but not directly stated.
Weather    How is weather data used in agriculture?    0    Understand the application of weather data in agricultural planning.
Weather    What do farmers use weather for?    1    Interested in how weather is used in farming but not specific on the application.
Work    What are the typical hours of a standard full-time job?    0    Understand standard working hours.
Work    What is work like?    1    Seeking general information about work but intent is unclear.
Work    How do I find job openings in my area?    0    Learn about local job search methods.
Work    Can you help me with a job?    1    Looking for job assistance but vague on what kind.
Work    What skills are required for a management position?    0    Find out about management role requirements.
Work    What do managers do?    1    Want to know about management roles but not specific on skills.
Work    How can I improve my productivity at work?    0    Learn about methods to increase work efficiency.
Work    How can I do better?    1    Looking for ways to improve but not specific to work context.
Work    What are common interview questions for a job?    0    Understand typical interview queries.
Work    What will they ask me?    1    Seeking information on interview questions but vague on context.
Workspace    What are the benefits of a well-organized workspace?    0    Understand advantages of a tidy workspace.
Workspace    What about workspace?    1    Seeking information about workspace but intent is unclear.
Workspace    How can I optimize my workspace for productivity?    0    Learn about strategies to enhance workspace efficiency.
Workspace    Does a certain setup make a difference?    1    Looking for effects of workspace setup but vague on what kind.
Workspace    What are the best practices for workspace ergonomics?    0    Find out about optimal workspace ergonomics.
Workspace    What is the best way to set things up?    1    Want to know about optimal setup, but it's not specific to workspace ergonomics.
Workspace    What tools are essential for a home workspace?    0    Learn about necessary tools for a home workspace.
Workspace    What do I need to work from home?    1    Looking for necessities for working from home but not mentioning workspace directly.
Workspace    How can I maintain a distraction-free workspace?    0    Understand strategies for minimizing distractions in the workspace.
Workspace    How can I make it better?    1    Seeking information on improving the workspace, but it's unclear how.
Writing    What are the steps to write a novel?    0    Learn about the process of writing a novel.
Writing    How to write something?    1    Seeking writing guidance but unclear on the type of writing.
Writing    What are the key elements of a good essay?    0    Understand the components of a well-structured essay.
Writing    What makes writing good?    1    Looking for qualities of good writing but lacks specificity.
Writing    How can I improve my writing skills?    0    Find ways to enhance writing abilities.
Writing    Can writing be improved?    1    Want to know about writing improvement but lacks clear direction.
Writing    What are the best practices for editing and proofreading?    0    Learn about effective editing and proofreading techniques.
Writing    How do you fix mistakes in writing?    1    Seeking to correct writing errors but vague on the process.
Writing    What are the differences between various writing styles?    0    Understand the distinctions between different writing styles.
Writing    What are the different ways to write?    1    Looking for information on writing styles but not specific.
