topic	initial_request	binary_label	user_information_need
Podcasts	Can you suggest some good podcasts?	1	Looking for podcast recommendations but without specifying a genre or purpose.
Podcasts	How do I listen to podcasts on my smartphone?	0	Learn the method to access and listen to podcasts on a smartphone.
Podcasts	Where can I find podcasts?	1	Looking for places to find podcasts, but the platform or method is not specified.
Podcasts	What equipment do I need for podcasting?	0	Identify necessary recording and broadcasting equipment for starting a podcast.
Podcasts	What should I use for podcasting?	1	Ambiguous question about equipment or software needed for podcasting.
Podcasts	How are popular podcasts typically marketed?	0	Learn strategies used to promote successful podcasts.
Podcasts	How do people get listeners?	1	Unclear if about podcast audience growth or other contexts.
Politics	What are the main differences between Democratic and Republican parties in the US?	0	Understand the ideological distinctions between major political parties.
Politics	What about politics in the US?	1	Seeking general information on US politics but the intent is unclear.
Politics	How does a bill become a law in the United States?	0	Learn the legislative process in the US Congress.
Politics	How do laws get made?	1	Interest in the law-making process but unclear which country or level of government.
Politics	Who is the current Prime Minister of the United Kingdom?	0	Find out the identity of the UK Prime Minister at present.
Politics	Who runs the government there?	1	Asks about leadership but lacks clear reference to country or government branch.
Politics	What are the effects of social media on political campaigns?	0	Understand how social media influences election campaigns.
Politics	Does social media affect politics?	1	General curiosity about social media's impact on politics, vague intent.
Politics	What causes political polarization in democracies?	0	Explore reasons behind increasing political divisions in democratic countries.
Politics	Why are people so divided politically?	1	Seeking reasons for political division but with ambiguous context and scope.
Protection	What are the best practices to protect your online accounts from hacking?	0	Find actionable steps to safeguard personal online accounts.
Protection	How can I keep myself safe?	1	Seeking general safety advice, unclear about type of protection needed.
Protection	What types of protective equipment are essential for construction workers?	0	Identify necessary safety gear for construction workers.
Protection	What gear should people wear?	1	Looking for advice on protective gear but not specifying context or job.
Protection	How do antivirus programs protect computers from malware?	0	Learn how antivirus software functions to secure computers.
Protection	How do protections work on computers?	1	Seeking understanding of computer protection but ambiguous about method or type.
Protection	What legal protections exist for consumers against fraud?	0	Find information on consumer rights and legal safeguards against fraud.
Protection	What are the rules for protecting people from scams?	1	Interested in protection laws but vague about which rules or protection types.
Protection	How can I protect my home from burglary effectively?	0	Get practical advice on home security measures against theft.
Protection	How do people keep their places safe?	1	Looking for general safety tips but lacks specificity about location or protection type.
Reading	What are effective strategies to improve reading comprehension?	0	Seek actionable methods to enhance understanding of texts.
Reading	How can I do better with reading?	1	Seeking help with reading but unclear on specific goal.
Reading	What are the benefits of reading regularly?	0	Understand the positive effects of consistent reading habits.
Reading	Why should people read?	1	Want to know about reading benefits but question is vague.
Reading	How do I choose books that match my reading level?	0	Find guidance on selecting appropriately challenging books.
Reading	What books should I read?	1	Looking for book recommendations but without clear criteria.
Reading	What are the differences between reading fiction and non-fiction?	0	Learn distinctions and effects of reading fiction vs non-fiction.
Reading	Is reading all the same?	1	Wondering about reading types but question is ambiguous.
Reading	How can I speed up my reading without losing comprehension?	0	Seek techniques to increase reading speed while understanding fully.
Reading	Can I read faster?	1	Question about reading speed but lacks detail on goals or methods.
Recycling	What materials can be recycled in household recycling programs?	0	Identify recyclable materials in household programs.
Recycling	What things can be recycled?	1	Seeking information on recyclable items but lacks specificity.
Recycling	How does the recycling process work from collection to reuse?	0	Understand the complete recycling process flow.
Recycling	How do they handle recycling?	1	Looking for recycling procedures but unclear about which part or process.
Recycling	What are the environmental benefits of recycling?	0	Learn about the impact of recycling on the environment.
Recycling	Why is recycling important?	1	Want to know the significance of recycling generally but vague on type of benefits.
Recycling	How can I start recycling effectively at home?	0	Get guidance on beginning home recycling practices.
Recycling	How do I recycle?	1	Seeking instructions on recycling but ambiguous about location or materials.
Recycling	What are common challenges in recycling programs?	0	Identify difficulties faced in implementing recycling programs.
Recycling	Are there issues with recycling?	1	Inquiring about problems with recycling but not specifying the nature or context.
Relationships	What are effective communication techniques to improve a romantic relationship?	0	Find specific strategies to enhance communication in romantic relationships.
Relationships	How do relationships work?	1	Seeking general information about relationships without specifying type or aspect.
Relationships	What are the signs of a healthy friendship?	0	Identify indicators of a positive and supportive friendship.
Relationships	How can I tell if a relationship is good?	1	Looking for signs of relationship quality but unspecified relationship type or context.
Relationships	How can couples resolve conflicts constructively?	0	Learn conflict resolution methods tailored for couples.
Relationships	What should I do when there's a problem with someone?	1	Seeking advice on dealing with relationship issues without specifying the problem or relationship type.
Relationships	What are the stages of relationship development?	0	Understand the typical phases relationships go through over time.
Relationships	How do relationships change?	1	Asking about changes in relationships in a general, unclear manner.
Relationships	How can I rebuild trust after betrayal?	0	Find ways to restore trust after it has been broken in a relationship.
Relationships	Can trust be fixed?	1	Inquiring about trust repair but in a very vague way without context.
Remote	How do I pair a remote control with my TV?	0	Instructions to connect a remote control to a television.
Remote	Can you help with the remote?	1	Seeking assistance with a remote but unclear what kind.
Remote	What are the battery types used in most remote controls?	0	Information on common battery types for remote controls.
Remote	What kind of remote battery?	1	Question about remote battery type but ambiguous.
Remote	How can I use a remote desktop to access my work computer?	0	Guidance on setting up remote desktop software for work access.
Remote	How do I get remote access?	1	Inquiry about remote access without specifying what or how.
Remote	What are some best practices for managing a remote team effectively?	0	Tips and strategies for managing a team remotely.
Remote	How do you manage remote?	1	Unclear question about managing remote with no context.
Remote	What are common features of a universal remote control?	0	Details on typical features found in universal remote controls.
Remote	What can a remote do?	1	Vague question about functionalities of a remote device.
Repairs	How can I fix a leaking faucet?	0	Find step-by-step instructions to repair a leaking faucet.
Repairs	What can I do about leaks?	1	Seeking help for leaks but unclear what type or location.
Repairs	Where can I find professional appliance repair services?	0	Locate professional services for repairing home appliances.
Repairs	Who do I call for repairs?	1	General inquiry about repair contacts without specifying type.
Repairs	What tools do I need to repair drywall holes?	0	Identify the required tools and materials for drywall hole repair.
Repairs	What do I need to fix the wall?	1	Unclear about wall issue or specific repair tools needed.
Repairs	How do I diagnose why my car won’t start?	0	Learn diagnostic steps to identify car starting issues.
Repairs	Why doesn’t my car work?	1	Vague complaint about the car not working without specifics.
Repairs	What is the cost to repair a broken window?	0	Get an estimate or price range for window repair services.
Repairs	How much does it cost to fix stuff?	1	General question about repair costs without specifying item or issue.
Safety	What are the essential workplace safety protocols to prevent accidents?	0	Learn about specific workplace safety protocols to avoid accidents.
Safety	How can I stay safe?	1	Seeking general safety advice but the context is unclear.
Safety	What are the key safety measures to implement at home to prevent fires?	0	Find actionable safety measures to prevent home fires.
Safety	What safety tips should I consider?	1	Looking for safety advice but the area or situation is ambiguous.
Safety	How should I respond during an emergency evacuation?	0	Understand the correct procedure to follow in an emergency evacuation.
Safety	What do I do if something happens suddenly?	1	Seeking guidance for emergencies but the type of emergency is unspecified.
Safety	What personal protective equipment (PPE) is required for construction workers?	0	Identify the necessary PPE items for construction work safety.
Safety	What kind of safety gear should I have?	1	Inquiry about safety gear but the environment or activity is unclear.
Safety	How can I improve road safety for cyclists in urban areas?	0	Find strategies to enhance cyclist road safety in cities.
Safety	How do I keep safe while traveling?	1	Looking for travel safety tips but the mode or context of travel is unspecified.
Seasons	What are the four seasons and their typical weather patterns?	0	Understand the characteristics of each season.
Seasons	Can you tell me about seasons?	1	Seeking general information about seasons without specifics.
Seasons	When do the seasons change in the Northern Hemisphere?	0	Find out the timing of seasonal transitions in the Northern Hemisphere.
Seasons	When do seasons start?	1	Inquiring about the start of seasons but unclear which region or hemisphere.
Seasons	How do seasons affect agriculture?	0	Learn about the impact of seasonal changes on farming.
Seasons	How are seasons important?	1	Looking for the significance of seasons but ambiguous about context.
Seasons	Why do we have seasons on Earth?	0	Understand the cause of seasonal cycles on Earth.
Seasons	What is the reason for seasons?	1	Seeking explanation for seasons but could be interpreted broadly or vaguely.
Seasons	How do seasons influence animal behavior?	0	Find information on how animal behaviors change with seasons.
Seasons	How do seasons change things?	1	General question about seasonal changes without specifying what changes.
Sharing	How can I effectively share files between different devices?	0	Find methods to share files across multiple devices.
Sharing	How do I share things?	1	Unclear about what or how to share.
Sharing	What are the best practices for sharing resources in a team?	0	Learn effective ways to share resources within a team.
Sharing	Can sharing help me at work?	1	Uncertain about the benefits or methods of sharing at work.
Sharing	What steps should I follow to share content securely online?	0	Understand how to share content safely on the internet.
Sharing	Is sharing safe?	1	Questioning the safety of sharing without specific context.
Sharing	How do I share photos with family members privately?	0	Find ways to share family photos privately.
Sharing	What about sharing pictures?	1	Ambiguous about what kind of sharing or pictures.
Sharing	What tools can I use to share large documents?	0	Discover tools optimized for sharing large files.
Sharing	How do people share things these days?	1	General and vague query about sharing methods.
Shopping	Where can I find affordable running shoes online?	0	Find specific places to buy affordable running shoes online.
Shopping	Where should I shop for shoes?	1	Looking for shoe shopping options but unclear on preferences.
Shopping	What are the best methods to save money during holiday sales?	0	Learn effective strategies to save money during holiday sales.
Shopping	How do I shop smart?	1	Seeking advice on shopping smart but meaning is vague.
Shopping	Can you recommend stores with the highest quality electronics?	0	Identify stores known for high-quality electronics.
Shopping	Where to buy good stuff?	1	Searching for places to buy products but not specifying type or quality.
Shopping	How do I return an online purchase if it doesn’t fit?	0	Get instructions on returning online purchases due to fit issues.
Shopping	What do I do with a product I don’t want?	1	Looking for guidance on unwanted products but context is unclear.
Shopping	What payment methods are safest for online purchases?	0	Understand which payment options are safest online.
Shopping	How should I pay?	1	Asking about payment methods with no specific context or criteria.
Skills	What are the essential communication skills needed in the workplace?	0	Identify key communication skills for professional success.
Skills	What skills should I know?	1	Seeking general information about skills without specifying context.
Skills	How can I improve my problem-solving skills effectively?	0	Gain strategies for enhancing problem-solving abilities.
Skills	How do I get better at things?	1	Looking for guidance on improvement but unclear on what skills or areas.
Skills	What technical skills are required for a software developer role?	0	Find out necessary technical skills for software development jobs.
Skills	What kind of skills are important?	1	Looking for important skills but lacks specificity about type or context.
Skills	How do I develop leadership skills for managing a team?	0	Obtain methods to build leadership skills for team management.
Skills	How can I learn new skills?	1	Interested in skill acquisition but unclear about which or how.
Skills	Which skills are most valued by employers today?	0	Discover the skills currently in demand by employers.
Skills	What skills do people need?	1	Asking about skills people need without defining field or criteria.
Sleep	What are the health benefits of getting 7-8 hours of sleep every night?	0	Understand the health benefits of adequate sleep duration.
Sleep	Why is sleep important?	1	Seeking general information about the importance of sleep but vague.
Sleep	How can I improve my sleep quality naturally?	0	Find methods to enhance sleep quality without medication.
Sleep	How do I sleep better?	1	Looking for advice on improving sleep but unclear on approach or specifics.
Sleep	What are the common causes of insomnia and how can it be treated?	0	Learn about causes and treatments for insomnia.
Sleep	Why can't I sleep sometimes?	1	Seeking reasons for sleep problems, but too vague.
Sleep	How does sleep deprivation affect cognitive functions?	0	Understand the impact of lack of sleep on brain functions.
Sleep	What happens if I don’t sleep enough?	1	Want to know consequences of sleep deprivation but not specific.
Sleep	What is the ideal sleep schedule for adults to maintain health?	0	Identify the best sleep routine for adult health maintenance.
Sleep	When should I go to bed?	1	Looking for bedtime advice but not specifying age or conditions.
Social	What are effective strategies to improve social skills?	0	Learn actionable methods for enhancing social skills.
Social	Can you tell me about social?	1	Seeking general information about social but unclear what aspect.
Social	How can I find local social groups for networking?	0	Find information on joining local social networking groups.
Social	Where do people usually meet socially?	1	Looking for social meeting places but ambiguous about location or purpose.
Social	What are the benefits of social media for communication?	0	Understand how social media positively impacts communication.
Social	Is social media good or bad?	1	Want opinions on social media but unclear about focus or context.
Social	How do social norms influence behavior in society?	0	Learn about the impact of social norms on individual behavior.
Social	What do people think about social behavior?	1	Seeking views on social behavior but lacks clear intent or focus.
Social	What roles do social institutions play in community building?	0	Understand social institutions’ functions in community development.
Social	Tell me something about social institutions.	1	Requesting information on social institutions but vague on specifics.
Sports	What are the official rules of basketball?	0	Understand the official basketball rules.
Sports	Tell me about basketball.	1	Seeking general information about basketball with unclear focus.
Sports	Who won the FIFA World Cup in 2018?	0	Find out the winner of the 2018 FIFA World Cup.
Sports	What happened in the World Cup?	1	Looking for World Cup details but ambiguous about which event or year.
Sports	How do you improve endurance for running?	0	Learn methods to enhance running endurance.
Sports	How can I get better at sports?	1	Seeking sports improvement advice but not specifying sport or skill.
Sports	What equipment is needed for playing tennis?	0	Identify necessary equipment for tennis.
Sports	What do I need for sports?	1	Asking about sports equipment but not specifying which sport.
Sports	When is the next NBA season starting?	0	Find out the start date of the upcoming NBA season.
Sports	What’s going on with basketball seasons?	1	Looking for basketball season information but ambiguous about details or timing.
Stress	What are the primary causes of stress in adults?	0	Identify main stress triggers in adults.
Stress	Why do people feel stress sometimes?	1	General inquiry about the experience of stress.
Stress	What are effective techniques to reduce workplace stress?	0	Find practical methods to alleviate stress at work.
Stress	How can I stop feeling stressed?	1	Looking for stress relief strategies but lacks context.
Stress	What physical symptoms indicate chronic stress?	0	Recognize signs of ongoing stress in the body.
Stress	How do I know if I am stressed?	1	Seeking to understand stress indicators generally.
Stress	What impact does stress have on mental health?	0	Learn about stress effects on psychological well-being.
Stress	Is stress bad for you?	1	Inquiry about stress consequences but vague on specifics.
Stress	What are the best lifestyle changes to manage stress?	0	Discover lifestyle modifications for stress management.
Stress	What can I do about stress?	1	General question about addressing stress without detail.
Sustainability	What are the key principles of sustainable development?	0	Understand the foundational principles of sustainability.
Sustainability	What does sustainability mean?	1	Seeking a general explanation of sustainability, ambiguous intent.
Sustainability	How can businesses implement sustainable practices effectively?	0	Learn actionable strategies for businesses to adopt sustainability.
Sustainability	How do companies manage sustainability?	1	Looking for information on company efforts with unclear specifics.
Sustainability	What impact does sustainable agriculture have on the environment?	0	Understand environmental effects of sustainable farming methods.
Sustainability	What about sustainable farming?	1	Seeking info on sustainable farming but unclear on focus or aspect.
Sustainability	Which materials are most sustainable for construction?	0	Identify sustainable building materials for eco-friendly construction.
Sustainability	What materials are good for building?	1	Inquiring about building materials without specifying sustainability.
Sustainability	How do sustainable energy sources reduce carbon footprint?	0	Learn how sustainable energy options contribute to lowering emissions.
Sustainability	What is energy sustainability?	1	Asking about energy-related sustainability without clear focus.
Technology	What are the latest advancements in artificial intelligence?	0	Learn about recent developments in AI technology.
Technology	Tell me something about artificial intelligence?	1	General curiosity about AI without a specific focus.
Technology	How does blockchain technology ensure data security?	0	Understand the security mechanisms of blockchain technology.
Technology	Can you explain blockchain?	1	Seeking information about blockchain but unclear what aspect.
Technology	What are the benefits of 5G technology for mobile networks?	0	Find out advantages of 5G in mobile communication.
Technology	Is 5G good?	1	Asking about 5G but ambiguous whether about speed, coverage, or effects.
Technology	How do quantum computers differ from classical computers?	0	Explore distinctions between quantum and classical computing.
Technology	What about quantum computers?	1	Interested in quantum computers but no specific question stated.
Technology	Which programming languages are best for web development in 2024?	0	Get recommendations for programming languages for web development.
Technology	What programming should I use?	1	Seeking programming advice but does not specify context or goal.
Theater	What are the key elements of stage design in theater?	0	Understand components of stage design in theatrical productions.
Theater	Can you tell me about theater?	1	Seeking general information about theater without specific focus.
Theater	How do you book tickets for a Broadway show in New York City?	0	Find out the process for purchasing Broadway show tickets.
Theater	How do you get tickets?	1	Inquiring about ticket acquisition but not specifying type or event.
Theater	What are the most influential theater plays of the 20th century?	0	Identify important theatrical works from the 20th century.
Theater	Which plays are famous in theater?	1	Interested in notable plays but vague about time period or criteria.
Theater	How do actors prepare for a theater performance?	0	Learn about methods actors use to get ready for stage roles.
Theater	What do actors do before going on stage?	1	Seeking information on actor preparation but ambiguous about specifics.
Theater	Where can I find community theater groups near me?	0	Locate local community theater organizations or groups.
Theater	Are there theater groups around here?	1	Looking for theater groups in the area but not clear on location or type.
Time	What is the current definition of time in physics?	0	Understand the scientific definition of time.
Time	What does time mean?	1	Seek general understanding about the concept of time.
Time	How do I convert 3 hours into minutes?	0	Perform a precise time unit conversion.
Time	Can you explain time?	1	Look for explanation about time but unclear if definition or usage.
Time	What are the main time zones and how do they work?	0	Learn about time zone systems worldwide.
Time	Tell me about time zones.	1	Want information on time zones but the scope is vague.
Time	How does time dilation occur in relativity?	0	Understand the concept of time dilation in physics.
Time	Why does time change?	1	Seeking reasons for time change but ambiguous about context.
Time	What is the history behind measuring time?	0	Discover historical development of time measurement.
Time	Tell me about time measurement.	1	Interested in time measurement but specifics are unclear.
Traditions	What are the most common wedding traditions in the United States?	0	Identify popular wedding customs in the USA.
Traditions	What are some traditions?	1	Looking for information about traditions but unclear which type or context.
Traditions	How do traditional festivals differ across cultures?	0	Understand differences in festivals among various cultures.
Traditions	Can you tell me about different celebrations?	1	Seeking information about celebrations broadly but lacks specificity.
Traditions	What is the history behind the Lunar New Year tradition?	0	Learn the origin and background of the Lunar New Year customs.
Traditions	Why do people celebrate certain events?	1	Want to know reasons for celebrations but too vague about which events.
Traditions	How have Christmas traditions evolved over time?	0	Explore changes in Christmas customs throughout history.
Traditions	What do people do during holidays?	1	Interested in holiday activities but the query is ambiguous about which holidays.
Traditions	What role do traditions play in cultural identity?	0	Examine how traditions influence cultural self-perception.
Traditions	Why are traditions important?	1	Seeking reasons for the importance of traditions broadly without context.
Transportation	What are the most fuel-efficient cars currently available?	0	Find information about fuel efficiency in cars.
Transportation	What type of transportation is best?	1	Seeking transportation options but the intent is unclear.
Transportation	How can I reduce my carbon footprint while commuting?	0	Learn ways to lower environmental impact in daily travel.
Transportation	How to travel better?	1	Looking for travel advice in an unspecified context.
Transportation	What are the safety regulations for commercial airlines in the US?	0	Understand airline safety rules in the United States.
Transportation	Are transport rules strict?	1	Inquiring about transportation regulations but lacks specifics.
Transportation	How do electric scooters compare to bicycles for city travel?	0	Compare electric scooters and bicycles for urban commuting.
Transportation	Which is faster: scooter or bike?	1	Want to know about speed but unclear about what types.
Transportation	Where can I find public transportation schedules in New York City?	0	Locate bus and train times for NYC transit.
Transportation	How do I get around the city?	1	Looking for transportation advice within a city but not specific.
Traveling	What are the top attractions to visit in Paris?	0	Find popular tourist sites in Paris.
Traveling	What should I see there?	1	Unclear request about places to visit.
Traveling	How can I find affordable flights to Tokyo in July?	0	Search for cheap airfare options to Tokyo in July.
Traveling	Can you help with travel?	1	General request for travel assistance without specifics.
Traveling	What vaccinations are required before traveling to India?	0	Learn about mandatory health precautions before visiting India.
Traveling	Do I need anything special before going?	1	Ambiguous question about requirements for travel.
Traveling	What are the best ways to pack efficiently for a two-week trip?	0	Get tips on packing smartly for a 14-day vacation.
Traveling	How do I get ready for a trip?	1	Vague inquiry about travel preparation.
Traveling	What is the best time of year to visit Italy for good weather?	0	Identify optimal travel seasons for favorable climate in Italy.
Traveling	When should I travel?	1	Non-specific question about travel timing.
Volunteering	What are the best ways to find local volunteering opportunities?	0	Find local volunteering opportunities.
Volunteering	Where can I volunteer?	1	Seeking places to volunteer without specific details.
Volunteering	What skills are needed for environmental volunteering projects?	0	Identify skills required for environmental volunteering roles.
Volunteering	What skills do volunteers need?	1	Inquiring about volunteer skills in a general or unclear context.
Volunteering	How do I apply to volunteer at a hospital?	0	Learn the application process for hospital volunteering.
Volunteering	How do I volunteer somewhere?	1	General question about volunteering without specifying the place or steps.
Volunteering	What are the benefits of volunteering for mental health?	0	Understand mental health benefits of volunteering.
Volunteering	Why volunteer?	1	Asking about volunteering motivation vaguely.
Volunteering	What volunteer opportunities are available for college students?	0	Find volunteering options suitable for college students.
Volunteering	Can I volunteer as a student?	1	Unclear if asking about eligibility or opportunities for students.
Walking	What are the health benefits of daily walking?	0	Understand the health advantages of regular walking.
Walking	Why should people walk?	1	Seeking reasons to walk but intent is vague.
Walking	How can I improve my walking speed safely?	0	Learn methods to increase walking speed without harm.
Walking	Can walking be faster sometimes?	1	Inquiring about walking speed but unclear about context or purpose.
Walking	What type of shoes is best for walking long distances?	0	Find recommendations for footwear suitable for long-distance walking.
Walking	Which shoes should I wear when walking?	1	Asking about walking shoes but not specific about conditions or distance.
Walking	How do I train for a walking marathon?	0	Look for training plans and tips for preparing for a walking marathon.
Walking	What kind of preparation is needed for walking a lot?	1	Seeking information on preparing for walking, but unclear on extent or purpose.
Walking	What safety tips should walkers follow when walking at night?	0	Get advice on how to stay safe while walking during night time.
Walking	How to stay safe when out walking?	1	General query about walking safety without specifying when or where.
Weather	What will the temperature be tomorrow in New York?	0	Get specific weather forecast for a location and date.
Weather	What will the weather be like?	1	Seek general weather information without specifying location or time.
Weather	How can I prepare for a thunderstorm?	0	Find safety tips and preparations for thunderstorms.
Weather	Is it going to rain soon?	1	Ask about upcoming precipitation without clear timeframe or location.
Weather	What causes hurricanes to form?	0	Understand the meteorological conditions leading to hurricane formation.
Weather	Why is the weather changing?	1	Seek explanation for weather changes without specifying which or when.
Weather	Where can I find real-time radar images?	0	Locate sources for live weather radar data.
Weather	Can you show me the weather map?	1	Request a weather map but unclear on location or map type.
Weather	How do I check the UV index for today?	0	Find daily UV exposure levels for health and safety.
Weather	Is the sun dangerous today?	1	Ask about sun safety in vague terms without details on UV or location.
Work	What are the most effective time management strategies for increasing productivity at work?	0	Identify time management techniques to improve work productivity.
Work	How can I manage my time better?	1	Seeking advice on time management but unclear if it's for work or personal life.
Work	What legal rights do employees have regarding workplace discrimination?	0	Understand employee rights related to discrimination at work.
Work	Can I file a complaint about unfair treatment?	1	Inquiring about complaints but unclear if related to work discrimination or other issues.
Work	How can I write a professional resume that highlights my skills?	0	Learn how to create an effective work resume.
Work	What should I include when applying for a job?	1	Looking for job application advice but ambiguous about content specifics.
Work	What are common causes of workplace stress and how can they be managed?	0	Identify causes and management strategies for workplace stress.
Work	Why do people feel bad at work?	1	Seeking reasons for negative feelings at work but vague on stress or other causes.
Work	What qualifications are required to become a project manager?	0	Find out necessary qualifications for a project management career.
Work	How do I get a better job?	1	Looking for career advancement tips but unclear on job type or qualification needed.
Workspace	What are the best ergonomic practices to set up a home workspace?	0	Find guidelines to create an ergonomic home workspace.
Workspace	Tell me about workspace setup.	1	Seek general information about workspace setup without specifics.
Workspace	How do I organize files and documents efficiently in a workspace?	0	Learn methods to efficiently organize workspace documents.
Workspace	Can you explain workspace organization?	1	Request information on workspace organization but lacks detail.
Workspace	What are essential tools for a productive digital workspace?	0	Identify key tools that enhance productivity in a digital workspace.
Workspace	What do I need for a workspace?	1	Ask about workspace needs ambiguously without specifying tools or setup.
Workspace	How can I improve collaboration in a shared workspace?	0	Discover ways to enhance teamwork in a shared workspace.
Workspace	What about working with others in the workspace?	1	General inquiry about interaction or collaboration in workspace without clarity.
Workspace	What are recommendations for maintaining a clean and inspiring physical workspace?	0	Seek tips to keep a physical workspace tidy and motivating.
Workspace	How do I make my workspace better?	1	General request to improve workspace without specifying area or type.
Writing	How can I improve my essay writing skills?	0	Seek tips for enhancing essay writing abilities.
Writing	Can you help me with writing?	1	Request assistance with writing but intent is unclear.
Writing	What are effective strategies for overcoming writer's block?	0	Find methods to overcome writer's block.
Writing	How do I deal with writing problems?	1	Looking for help with writing issues but unspecified.
Writing	What is the proper structure of a persuasive article?	0	Learn about the structure of persuasive writing.
Writing	What should I know about writing articles?	1	Seeking information about article writing in general.
Writing	How do I cite sources correctly in academic writing?	0	Get instructions on correct citation in academic papers.
Writing	What about citing stuff in writing?	1	Asking about citations but not specific about context or style.
Writing	Which tools can help improve grammar and spelling while writing?	0	Find tools for grammar and spelling improvement.
Writing	Are there tools for writing?	1	Seeking writing-related tools but intent is vague.
