topic	initial_request	binary_label	user_information_need
Repairs	Can I repair wall damage myself?	1	Seeking general info on repairing wall damage without specifics.
Repairs	What steps are involved in repairing a car engine?	0	Procedures for car engine repair.
Repairs	How do I fix my vehicle?	1	General inquiry about fixing a car, vague on details.
Safety	How can I stay safe while hiking?	0	Seek safety tips for hiking activities.
Safety	What safety measures should I follow?	1	Looking for general safety measures without specifying context.
Safety	What should I do if there's a fire?	0	Find steps to take in case of fire emergencies.
Safety	How can I prevent accidents?	1	Seeking accident prevention tips but not specific to a context.
Safety	What are common workplace safety practices?	0	Discover standard safety practices at workplaces.
Safety	How do I stay safe at work?	1	Looking for general safety advice related to employment.
Safety	What safety equipment is necessary?	0	Identify essential safety gear for specific activities.
Safety	What should I use for protection?	1	Seeking information about protective equipment without context.
Safety	How do I ensure my child's safety?	0	Obtain tips to keep children safe.
Safety	What can I do to keep kids safe?	1	Searching for ways to protect children generally.
Seasons	When do the summer months typically start in the northern hemisphere?	0	Understand the start dates of summer in the northern hemisphere.
Seasons	When are the seasons changing?	1	Seeking information about seasonal changes but vague on specifics.
Seasons	What causes the seasons to occur?	0	Find out the reasons behind seasons.
Seasons	How do seasons happen?	1	Looking for a general explanation of seasonal occurrence.
Seasons	Which months are considered winter in the southern hemisphere?	0	Identify the winter months in the southern hemisphere.
Seasons	When does winter start?	1	Want to know the start date of winter but not specified which hemisphere.
Seasons	How do seasons affect agriculture?	0	Get information on seasonal impacts on farming.
Seasons	Are seasons important?	1	Seeking to understand the significance of seasons in general.
Seasons	How do seasons change in different parts of the world?	0	Understand regional variations in seasonal patterns.
Seasons	What happens when seasons change?	1	Looking for information about seasonal transitions, but vague.
Sharing	How do I share a photo on social media?	0	Understand the process of sharing a photo online.
Sharing	Can I share something?	1	Seeking to share content but unclear what or how.
Sharing	What are the best ways to share files?	0	Find effective methods for sharing files.
Sharing	How to share documents?	1	Looking for ways to share documents generally.
Sharing	How do I share my location with a friend?	0	Understand steps to share location data.
Sharing	Can people share things?	1	Questions about sharing in a vague context.
Sharing	What does sharing mean?	0	Seeking the meaning or definition of sharing.
Sharing	Why should I share?	1	Understanding reasons for sharing, but not specific.
Sharing	How can I share my screen?	0	Know the steps to share screen during a call.
Sharing	Share?	1	Ambiguous inquiry about sharing, purpose unknown.
Shopping	What are the best deals on smartphones right now?	0	Find the current best deals on smartphones.
Shopping	Can I get discounts on electronics?	1	Seeking information about discounts on electronics, but not specifically which items.
Shopping	Where can I buy organic groceries in my area?	0	Locate nearby stores selling organic groceries.
Shopping	Are there places that sell healthy food options?	1	Looking for stores with healthy food, but vague on location or type.
Shopping	How do I return a faulty item I purchased online?	0	Instructions for returning an online purchase that is defective.
Shopping	What is the online return policy?	1	General inquiry about return policies without specifying item or retailer.
Shopping	Which stores offer free shipping on orders over $50?	0	Find stores with free shipping for orders exceeding $50.
Shopping	Do shops give free delivery?	1	Asking about free delivery but not specifying which shop or what purchase.
Shopping	What are popular gift ideas for birthdays?	0	Explore popular birthday gift options.
Shopping	What gifts are trending now?	1	Interested in trending gifts, but not specific about occasion or type.
Skills	How can I improve my communication skills?	0	Understand methods to enhance communication abilities.
Skills	What about skills for working better?	1	Seeking information on skills to improve work performance but vague.
Skills	What are some essential skills for project management?	0	Identify key skills needed for managing projects effectively.
Skills	How do I get better at managing tasks?	1	Looking for ways to improve task management skills without specifics.
Skills	What technical skills are needed for software development?	0	Find out the specific technical skills required for software development.
Skills	Are there any skills necessary for tech jobs?	1	Seeking information about skills for tech jobs but not specified which skills.
Skills	How can I develop leadership skills?	0	Understand how to build and enhance leadership abilities.
Skills	What makes a good leader?	1	Seeking qualities or skills of a good leader in general.
Skills	What skills do I need to become a graphic designer?	0	Identify specific skills necessary for graphic design.
Skills	What should I learn to be a graphic designer?	1	Looking for general learning goals for becoming a graphic designer, but vague.
Sleep	Tips for falling asleep faster.	0	Obtain strategies to fall asleep more quickly.
Sleep	How can I sleep better?	1	Seeking general advice on improving sleep quality without specifics.
Sleep	Best bedtime for adults.	0	Find optimal sleep timing for adults.
Sleep	What time should I go to bed?	1	Looking for a specific bedtime recommendation but vague on age or schedule.
Sleep	Effects of sleep deprivation.	0	Understand consequences of lack of sleep.
Sleep	What happens if I don’t sleep?	1	Want to know effects of missing sleep in general.
Sleep	How long should I sleep each night?	0	Seek recommended sleep duration.
Sleep	Is it okay to sleep less sometimes?	1	Ask about flexibility in sleep patterns without detail.
Sleep	Rem sleep importance.	0	Understand significance of REM sleep.
Sleep	Sleep duration on a weeknight for adults	0	Determine recommended sleep duration for adults on weekdays.
Social	How can I connect with my friends on social media?	0	Find ways to connect with friends online.
Social	What are social platforms?	1	Seeking information about social media platforms in general.
Social	How do I create a social media account?	0	Create a new social media account.
Social	How do people make accounts?	1	Looking for how to make accounts but not specifying which platform.
Social	What is social networking?	0	Understand the concept of social networking.
Social	What does social mean?	1	Seeking a definition of social but vague.
Social	How can I improve my social skills?	0	Get advice on enhancing social skills.
Social	What helps with talking to people?	1	Looking for ways to improve social interactions but vague.
Social	Are there social events nearby?	0	Find out about local social events.
Social	Where can I find social gatherings?	1	Seeking social gatherings but not specifying location.
Sports	Sports competitions in Europe.	0	Find information about sports events held in Europe.
Sports	What are popular sports worldwide?	1	Seek information about popular sports on a global scale.
Sports	Tennis Grand Slam winners 2022.	0	Discover the winners of tennis Grand Slam tournaments in 2022.
Sports	Who won major tennis tournaments?	1	Want to know about recent tennis tournament winners but not specifically Grand Slams.
Sports	Cleveland Cavaliers' recent games.	0	Access recent game results for the Cleveland Cavaliers.
Sports	How have basketball teams performed lately?	1	Looking for recent basketball team performances without specifying teams.
Sports	Best athletes in Olympic history.	0	Identify top Olympic athletes historically.
Sports	Who's the greatest Olympic athlete?	1	Seek opinion on the greatest Olympic athlete but not exact criteria.
Sports	Upcoming sports events this summer.	0	List upcoming sports competitions planned for this summer.
Sports	Are there any big sports events soon?	1	Searching for upcoming sports events, but unspecified.
Stress	What are effective techniques to manage stress?	0	Identify proven methods to reduce stress levels.
Stress	Can stress be reduced?	1	Seeking general information about stress reduction, but unclear about specific techniques.
Stress	What are common causes of stress?	0	Understand typical factors that lead to stress.
Stress	Why do I feel stressed?	1	Looking for reasons behind feeling stressed but not specific.
Stress	How does stress affect health?	0	Explore health impacts associated with stress.
Stress	Does stress impact health?	1	Seek information on whether stress influences health, but vague.
Stress	What are signs of stress overload?	0	Identify symptoms indicating excessive stress.
Stress	How do I know if I am stressed?	1	Want to recognize signs of stress but lacks detail.
Stress	What are ways to relax and reduce stress?	0	Find practical relaxation techniques for stress relief.
Stress	How can I relax?	1	Search for relaxation methods in general, not necessarily stress-related.
Sustainability	What are the main principles of sustainability?	0	Understanding core principles of sustainability.
Sustainability	Can you tell me about sustainability?	1	Seeking general information about sustainability without specifics.
Sustainability	How can companies improve sustainability practices?	0	Looking for ways companies implement sustainability.
Sustainability	What do businesses do for sustainability?	1	Want to know what businesses do, vaguely related to sustainability.
Sustainability	What are some successful sustainability projects?	0	Find examples of effective sustainability initiatives.
Sustainability	Are there sustainability projects everywhere?	1	Questioning the prevalence of sustainability projects broadly.
Sustainability	How can I contribute to sustainability?	0	Seeking personal actions to support sustainability.
Sustainability	What can individuals do for the environment?	1	Looking for ways individuals can help with environmental issues.
Sustainability	What impacts sustainability on society?	0	Understanding how sustainability affects social aspects.
Sustainability	What are the key principles of sustainability?	0	Understand fundamental concepts of sustainability.
Technology	What are the latest developments in artificial intelligence?	0	Stay informed about recent AI advancements.
Technology	What's up with AI?	1	General curiosity about AI without specific focus.
Technology	How can I implement machine learning in my business?	0	Find ways to apply machine learning practically.
Technology	Can I use AI for my project?	1	Interested in AI use but lacks specific details.
Technology	What are the benefits of 5G networks?	0	Understand advantages of 5G technology.
Technology	Why is 5G important?	1	Seeking general reasons for 5G significance.
Technology	How do quantum computers work?	0	Obtain technical explanation of quantum computing.
Technology	What is quantum computing?	1	General inquiry about quantum computers.
Technology	What are the best programming languages for web development?	0	Identify top programming languages for web.
Technology	Which languages are good for making websites?	1	Seeking recommendations without specifics.
Theater	What are the different types of theater?	0	Understand various genres and forms of theater.
Theater	Can you tell me about theater?	1	Seeking general information about theater without specifics.
Theater	When was the first recorded theater performance?	0	Find historical dates related to early theater.
Theater	Who performed in the earliest theaters?	1	Looking for information about early theater performers without specifics.
Theater	How do theater productions typically work?	0	Understand the process of staging theater productions.
Theater	What's involved in putting on a play?	1	Seeking vague details about producing a play.
Theater	Where are the main theater districts in New York City?	0	Locate key theater areas in NYC.
Theater	Are theaters usually in specific parts of a city?	1	Question about theater locations, but not specific to NYC.
Theater	Who are famous contemporary theater directors?	0	Identify notable current theater directors.
Theater	How do theater directors work with actors?	1	Seek insight into the director-actor relationship but broadly.
Time	What is the current time in Tokyo?	0	Determine the exact local time in Tokyo now.
Time	Can you tell me the time?	1	Seek general information about the concept of time or asking for the current time vaguely.
Time	How much time do I have left for my flight?	0	Find out specific remaining time before a scheduled event.
Time	Is it late now?	1	Question about whether it’s late, but unclear if it’s about the current time or general delay.
Time	What time is the meeting scheduled for?	0	Identify the specific time set for an appointment.
Time	When is the upcoming event?	1	Ask about an event date, but not specific about timing.
Time	How long does it take to get there?	0	Find out the duration to reach a particular destination.
Time	Do you know how long it is?	1	"Seek information about duration, but not clear what ""it"" refers to."
Time	What is the meaning of time?	0	Understand the philosophical or scientific definition of time.
Time	Why is time important?	1	Ask broadly about the significance of time without specifics.
Traditions	What are some common wedding traditions in Japan?	0	Details about traditional wedding customs in Japan.
Traditions	Can you tell me about wedding traditions?	1	Seeking general information about wedding traditions, but not specific to Japan.
Traditions	How are traditional festivals celebrated in India?	0	Information on festival celebrations in India.
Traditions	What do Indian festivals involve?	1	General curiosity about Indian festivals, not specific.
Traditions	What are traditional music styles in Africa?	0	Understanding traditional African music genres.
Traditions	Explain traditional music in Africa?	1	Interest in African traditional music but lacks specifics.
Traditions	What are some eating customs during Ramadan?	0	Details about Ramadan dining traditions.
Traditions	How do people observe Ramadan?	1	Seeking information on Ramadan observance, but vague on specifics.
Traditions	What cultural practices are essential in Chinese New Year?	0	Information about Chinese New Year customs.
Traditions	What happens during Chinese New Year celebrations?	1	General question about Chinese New Year festivities, not detailed.
Transportation	What are the main types of transportation available?	0	Identify primary transportation modes.
Transportation	How can I get somewhere fast?	1	Seeking quick travel options but uncleardestination.
Transportation	What are the best ways to travel across the country?	0	Find optimal cross-country transportation methods.
Transportation	What's the best way to move around?	1	Looking for general movement options, vague about specifics.
Transportation	How does public transportation work in urban areas?	0	Understand functioning of city public transit systems.
Transportation	Can you tell me about transport systems?	1	Seeking information on transportation but vague about type.
Transportation	How do I buy tickets for buses and trains?	0	Order or purchase transit tickets.
Transportation	What should I do to travel easily?	1	Looking for general travel tips without specifics.
Transportation	What are the latest innovations in transport?	0	Find advanced or new transportation technologies.
Transportation	What's new in transport?	1	Seeking recent developments but not specified.
Traveling	What are the top travel destinations in Europe?	0	Identify popular travel destinations in Europe.
Traveling	Where should I go?	1	Seeking destination recommendations but without specifics.
Traveling	How do I book a flight to Paris?	0	Find out how to book a flight to Paris.
Traveling	Can I get tickets?	1	Asking about tickets but lacking details on destination or event.
Traveling	What's the best time to visit Japan?	0	Determine the ideal visiting period for Japan.
Traveling	When is the best time to go?	1	Looking for travel timing information without specifying location.
Traveling	What is the baggage allowance for international flights?	0	Know baggage policies for international flights.
Traveling	How much luggage can I take?	1	Ambiguous question about luggage limits without context.
Traveling	What requirements do I need for traveling abroad?	0	Discover documents needed for international travel.
Traveling	Do I need papers?	1	Asking about travel documentation in a vague way.
Volunteering	What are the key skills needed for volunteering?	0	Identify essential skills for volunteering roles.
Volunteering	How can I volunteer my time?	0	Find ways to offer your time for volunteering.
Volunteering	What opportunities are available for volunteering locally?	0	Discover nearby volunteering options.
Volunteering	I want to help out, how do I start?	1	Seeking general advice on volunteering without specifics.
Volunteering	Can I volunteer without experience?	1	Looking for information on volunteering with no prior experience.
Volunteering	What kind of volunteering can I do online?	0	Explore remote volunteering opportunities.
Volunteering	Are there virtual volunteering options?	1	Interested in volunteering from home but not specific.
Volunteering	What organizations need volunteers?	0	Find organizations currently seeking volunteers.
Volunteering	Where can I find volunteer jobs?	0	Locate platforms or sites listing volunteer opportunities.
Volunteering	How do I get involved in volunteering activities?	1	Want to participate but seeking general guidance.
Walking	What is the proper way to walk for exercise?	0	Find correct walking techniques for fitness.
Walking	How do I walk?	1	Seeking general advice on walking but no specifics.
Walking	What shoes are best for walking long distances?	0	Identify suitable footwear for extended walks.
Walking	What footwear should I wear?	1	Somewhat vague, asking about footwear for walking.
Walking	How many steps should I walk daily?	0	Determine recommended daily step count.
Walking	How much walking is enough?	1	Ambiguous about sufficient walking levels.
Walking	What are the health benefits of walking?	0	Understand health advantages of walking.
Walking	Why should I walk regularly?	1	Seeking reasons to walk but not specific health benefits.
Walking	Where can I walk nearby?	0	Find local walking routes or places.
Walking	What is the proper technique for walking briskly?	0	Understand the correct way to walk quickly and efficiently.
Weather	What is the current temperature in New York City?	0	Obtain the current temperature for New York City.
Weather	How's the weather today?	1	Ask about the weather, but the location or time is unspecified.
Weather	Will it rain tomorrow in Los Angeles?	0	Get specific forecast for rain in Los Angeles tomorrow.
Weather	Weather forecast for tomorrow?	1	Seeking weather forecast without specifying location.
Weather	What are this week's weather alerts?	0	Find out about weather alerts issued this week.
Weather	Is there a weather warning?	1	Asking about weather warnings without details.
Weather	How hot will it be this afternoon?	0	Know the temperature forecast for this afternoon.
Weather	Will it be hot today?	1	Question about temperature today but without location or time specifics.
Weather	What is the humidity level right now?	0	Obtain current humidity information.
Weather	How humid is it?	1	Applying to humidity but lacks specific context.
Work	How can I improve my productivity at work?	0	Strategies to enhance productivity in the workplace.
Work	What is work?	1	General query about the concept of work without specifics.
Work	What are the common symptoms of work-related stress?	0	Identify signs of stress caused by work.
Work	How do I handle stress?	1	Seeking ways to manage stress but not limited to work context.
Work	What skills are needed for a managerial role?	0	List of essential skills for management positions.
Work	What about leadership stuff?	1	Looking for information on leadership but vague.
Work	How do I prepare for a job interview?	0	Application tips for interview readiness.
Work	What should I wear to an interview?	1	Questions about appropriate attire without mentioning job specifics.
Work	What are employee rights?	0	Details about workplace rights and protections.
Work	What are the core skills required for a software developer?	0	Identify essential skills for software development professionals.
Workspace	How do I organize my workspace for productivity?	0	Get tips on organizing a workspace effectively.
Workspace	What's the best way to arrange things?	1	Looking for general arrangement ideas without specifics.
Workspace	What tools are essential for an ergonomic workspace?	0	Identify necessary tools for an ergonomic setup.
Workspace	What do I need to set up my workspace?	1	Seeking information about setup essentials but vague.
Workspace	How can I reduce clutter in my workspace?	0	Find ways to declutter a workspace efficiently.
Workspace	How do I make my workspace less messy?	1	Looking for general clutter-reduction tips without detailed focus.
Workspace	What are some ergonomic furniture options?	0	Explore ergonomic furniture options for a workspace.
Workspace	What sort of furniture should I get?	1	Seeking furniture recommendations without specifying ergonomic needs.
Workspace	How do I improve lighting in my workspace?	0	Learn methods to enhance workspace lighting.
Workspace	How can I make my workspace brighter?	1	Searching for ways to increase brightness without specific guidance.
Writing	How can I improve my essay writing skills?	0	Seeking ways to enhance essay writing abilities.
Writing	What does writing mean?	1	Asking about the definition of writing in general.
Writing	What are the best methods for creative writing?	0	Looking for effective techniques for creative writing.
Writing	How do I write better stories?	1	Want tips on improving story writing, but vague.
Writing	What is academic writing?	0	Seeking to understand the concept of academic writing.
Writing	How do I write papers?	1	Asking about the process of writing papers without specifics.
Writing	What are the rules for proper writing?	0	Looking for grammatical or structural rules for writing.
Writing	What makes writing good?	1	Seeking qualities of good writing, unclear on context.
Writing	How do I start writing poetry?	0	Want guidance on beginning to write poetry.
Writing	Where do I find inspiration for writing?	1	Seeking sources of inspiration for writing, but vague.
